symbol,timeframe,squeeze_timestamp,squeeze_score,conditions,adx,bb_width,pivot_range,sr_range,anchor_range_pct,breakout_timestamp,breakout_direction,breakout_bar_idx,entry_price,returns_1bar,returns_5bar,returns_10bar,returns_20bar,max_drawdown_pct,max_runup_pct,hit_1r,hit_2r,hit_3r,stop_triggered,stop_bar_idx,pnl_5bar,pnl_10bar,pnl_20bar
EURUSD,H1,2025-12-26 08:00:00,4,BB+Pivot+SR+ADX<20,17.796474752836634,0.0015911128195164946,0.23011930539633932,0.23011930539633932,0.19954995117395438,2025-12-26 16:00:00,down,8,1.17648,0.0,0.08329933360532953,0.161498708010337,0.005099959200322061,-0.161498708010337,0.07734938120494751,False,False,False,True,5.0,-0.08329933360532953,-0.161498708010337,-0.005099959200322061
EURUSD,H1,2025-12-26 14:00:00,4,BB+Pivot+SR+ADX<20,18.269663483824214,0.002014123267056354,0.25714140231173416,0.25714140231173416,0.25714140231173416,2025-12-29 05:00:00,down,15,1.17557,0.0,0.17183153704159776,0.22882516566432293,0.1446106994904629,-0.23733167739905495,0.034026046938928,False,False,False,False,,-0.17183153704159776,-0.22882516566432293,-0.1446106994904629
EURUSD,H1,2025-12-30 08:00:00,3,ADX<20+ADX<13+ADX<9,8.729915769929468,0.002585892497180243,0.3339905496821557,0.3339905496821557,0.3339905496821557,2025-12-30 20:00:00,down,12,1.17436,0.0,0.027248884498780265,-0.04683402023230103,0.0008515276405738842,-0.09537109574576874,0.17882080452331403,False,False,False,False,,-0.027248884498780265,0.04683402023230103,-0.0008515276405738842
EURUSD,H1,2025-12-30 14:00:00,5,BB+Pivot+SR+ADX<20+ADX<13,10.104936668937173,0.001611036420038205,0.20828020062909658,0.20828020062909658,0.24738587095128522,2025-12-30 19:00:00,down,5,1.17463,0.0,-0.007661987178953842,-0.104713824778872,-0.13961843303849603,-0.07236321224555965,0.2017656623787902,False,False,False,False,,0.007661987178953842,0.104713824778872,0.13961843303849603
EURUSD,H1,2026-01-07 05:00:00,3,Pivot+SR+ADX<20,15.09009302376541,0.002882150525927443,0.28906924833442565,0.28906924833442565,0.385710742600085,2026-01-07 20:00:00,down,15,1.16785,0.0,-0.02654450485935972,0.03082587661085892,-0.1070342937877273,-0.03082587661085892,0.2080746671233405,False,False,False,False,,0.02654450485935972,-0.03082587661085892,0.1070342937877273
EURUSD,H1,2026-01-07 11:00:00,4,BB+Pivot+SR+ADX<20,15.307130323966833,0.0016918363977739433,0.2540872109437277,0.2540872109437277,0.3096955231031112,2026-01-08 13:00:00,down,26,1.16624,0.0,-0.10375222938674145,-0.03858553985458066,-0.11918644532857751,-0.030868431883672144,0.17492111400739296,False,False,False,False,,0.10375222938674145,0.03858553985458066,0.11918644532857751
EURUSD,H1,2026-01-07 17:00:00,4,BB+Pivot+SR+ADX<20,13.720775043928466,0.0015461876809246772,0.2541154728088007,0.2541154728088007,0.2541154728088007,2026-01-08 13:00:00,down,20,1.16624,0.0,-0.10375222938674145,-0.03858553985458066,-0.11918644532857751,-0.030868431883672144,0.17492111400739296,False,False,False,False,,0.10375222938674145,0.03858553985458066,0.11918644532857751
EURUSD,H1,2026-01-07 23:00:00,4,BB+Pivot+SR+ADX<20,18.194544698630832,0.00216119584406159,0.24922065020040152,0.24922065020040152,0.24922065020040152,2026-01-08 13:00:00,down,14,1.16624,0.0,-0.10375222938674145,-0.03858553985458066,-0.11918644532857751,-0.030868431883672144,0.17492111400739296,False,False,False,False,,0.10375222938674145,0.03858553985458066,0.11918644532857751
EURUSD,H1,2026-01-08 05:00:00,3,Pivot+SR+ADX<20,19.852067839061544,0.0021589328143396445,0.22341873464531217,0.22341873464531217,0.22341873464531217,2026-01-08 13:00:00,down,8,1.16624,0.0,-0.10375222938674145,-0.03858553985458066,-0.11918644532857751,-0.030868431883672144,0.17492111400739296,False,False,False,False,,0.10375222938674145,0.03858553985458066,0.11918644532857751
EURUSD,H1,2026-01-08 11:00:00,3,BB+Pivot+SR,21.948833617127953,0.001459064015418111,0.22179974651456427,0.22179974651456427,0.2551981639434096,2026-01-08 13:00:00,down,2,1.16624,0.0,-0.10375222938674145,-0.03858553985458066,-0.11918644532857751,-0.030868431883672144,0.17492111400739296,False,False,False,False,,0.10375222938674145,0.03858553985458066,0.11918644532857751
EURUSD,H1,2026-01-09 09:00:00,3,BB+Pivot+SR,29.70438198147793,0.0020363651055239694,0.2911870812575162,0.2911870812575162,0.32468647998626665,2026-01-09 16:00:00,down,7,1.1633,0.0,0.011175105303873762,0.19427490759046923,0.38854981518095755,-0.471073669732651,0.08338347803661268,False,False,False,True,22.0,-0.011175105303873762,-0.19427490759046923,-0.38854981518095755
EURUSD,H1,2026-01-13 10:00:00,4,BB+Pivot+SR+ADX<20,19.885317616463624,0.001918731434668648,0.27601813833480493,0.27601813833480493,0.3351648822636794,2026-01-13 16:00:00,down,6,1.16455,0.0,-0.003434803142848311,-0.06611996049975848,0.010304409428544933,-0.12021810999957648,0.06611996049975848,False,False,False,False,,0.003434803142848311,0.06611996049975848,-0.010304409428544933
EURUSD,H1,2026-01-14 10:00:00,4,BB+Pivot+SR+ADX<20,14.46998071540162,0.0014741128926829255,0.2634130436647795,0.2634130436647795,0.33720301680866854,2026-01-15 07:00:00,down,21,1.16285,0.0,0.017199122844733024,-0.20896934256352345,-0.16597153545169088,-0.05933697381434231,0.2382078513995734,False,False,False,False,,-0.017199122844733024,0.20896934256352345,0.16597153545169088
EURUSD,H1,2026-01-14 16:00:00,3,Pivot+SR+ADX<20,14.070645097124999,0.0021276035984855177,0.21966141252583987,0.21966141252583987,0.21022283620638418,2026-01-15 06:00:00,down,14,1.16328,0.0,0.022350594869672558,-0.26476858537926995,-0.22522522522523095,-0.022350594869672558,0.27508424454990127,False,False,False,False,,-0.022350594869672558,0.26476858537926995,0.22522522522523095
EURUSD,H1,2026-01-14 22:00:00,4,Pivot+SR+ADX<20+ADX<13,11.992835268603027,0.002234043916739051,0.2258867989349747,0.2258867989349747,0.2258867989349747,2026-01-15 07:00:00,down,9,1.16285,0.0,0.017199122844733024,-0.20896934256352345,-0.16597153545169088,-0.05933697381434231,0.2382078513995734,False,False,False,False,,-0.017199122844733024,0.20896934256352345,0.16597153545169088
EURUSD,H1,2026-01-15 04:00:00,3,Pivot+SR+ADX<20,14.458828457240775,0.002728079156247289,0.2449653180681278,0.2449653180681278,0.2449653180681278,2026-01-15 07:00:00,down,3,1.16285,0.0,0.017199122844733024,-0.20896934256352345,-0.16597153545169088,-0.05933697381434231,0.2382078513995734,False,False,False,False,,-0.017199122844733024,0.20896934256352345,0.16597153545169088
EURUSD,H1,2026-01-16 08:00:00,3,BB+Pivot+SR,36.589679576081956,0.001370932319327181,0.2756482039796597,0.2756482039796597,0.3617882677233165,2026-01-18 22:00:00,down,14,1.1583700000000001,0.0,0.28919947857765343,0.3634417327796667,0.5335082918238431,-0.5335082918238431,0.0,False,False,False,True,16.0,-0.28919947857765343,-0.3634417327796667,-0.5335082918238431
EURUSD,H1,2026-01-16 14:00:00,3,BB+Pivot+SR,25.88001937914088,0.0016350241540088702,0.1833377804939092,0.1833377804939092,0.1833377804939092,2026-01-16 15:00:00,down,1,1.15932,0.0,0.024152089155716972,0.3312286512783413,0.2630852568747194,-0.34071697201809,0.0819445882068613,False,False,False,True,1.0,-0.024152089155716972,-0.3312286512783413,-0.2630852568747194
EURUSD,H1,2026-01-23 14:00:00,3,Pivot+SR+ADX<20,19.722392810761896,0.0023668751722292452,0.26476647766936934,0.26476647766936934,0.26476647766936934,2026-01-23 16:00:00,up,2,1.17703,0.0,0.4281963926153058,0.7408477269058614,0.7238558065639858,0.0,1.003372896187852,True,True,True,False,,0.4281963926153058,0.7408477269058614,0.7238558065639858
EURUSD,H1,2026-02-04 11:00:00,3,Pivot+SR+ADX<20,15.198167678211135,0.002718603385957709,0.28281117696866204,0.28281117696866204,0.43861134631667753,2026-02-05 09:00:00,down,22,1.17802,0.0,0.26485119098147836,0.11035466290893675,0.12478565728933806,-0.26485119098147836,0.03395528089505746,False,False,False,False,,-0.26485119098147836,-0.11035466290893675,-0.12478565728933806
EURUSD,H1,2026-02-06 12:00:00,3,BB+ADX<20+ADX<13,12.335625353438296,0.002324532674162918,0.3273294664360263,0.3273294664360263,0.3273294664360263,2026-02-06 13:00:00,up,1,1.181,0.0,0.06519898391193374,0.02624894157493924,0.4555461473327638,0.0,0.4555461473327638,True,False,False,False,,0.06519898391193374,0.02624894157493924,0.4555461473327638
EURUSD,H1,2026-02-10 09:00:00,3,BB+Pivot+SR,40.09646731475083,0.001972326943837851,0.283697467706326,0.283697467706326,0.3819004372969701,2026-02-11 13:00:00,down,28,1.18616,0.0,0.20064746745800116,0.08936399811153965,0.15259324205839578,-0.21245025966141629,0.021919471234921845,False,False,False,True,5.0,-0.20064746745800116,-0.08936399811153965,-0.15259324205839578
EURUSD,H1,2026-02-16 03:00:00,4,BB+Pivot+SR+ADX<20,18.316791566840823,0.0022910835174567465,0.3117916220748312,0.3117916220748312,0.3160050223731488,2026-02-17 02:00:00,down,23,1.18417,0.0,0.016044993539790275,-0.09373654120607214,0.09711443458287108,-0.09711443458287108,0.2643201567342405,False,False,False,False,,-0.016044993539790275,0.09373654120607214,-0.09711443458287108
EURUSD,H1,2026-02-16 09:00:00,4,BB+Pivot+SR+ADX<20,14.615372390062149,0.001984080286287951,0.29669088518399617,0.29669088518399617,0.3118625781763468,2026-02-17 00:00:00,down,15,1.18433,0.0,-0.02110898144943415,0.02533077773930973,0.03715180735097261,-0.06332694434826494,0.2777941958744619,False,False,False,False,,0.02110898144943415,-0.02533077773930973,-0.03715180735097261
EURUSD,H1,2026-02-16 15:00:00,4,BB+Pivot+SR+ADX<20,15.39598633102034,0.0018818736958448239,0.23115340487277827,0.23115340487277827,0.23115340487277827,2026-02-17 00:00:00,down,9,1.18433,0.0,-0.02110898144943415,0.02533077773930973,0.03715180735097261,-0.06332694434826494,0.2777941958744619,False,False,False,False,,0.02110898144943415,-0.02533077773930973,-0.03715180735097261
EURUSD,H1,2026-02-16 21:00:00,4,BB+Pivot+SR+ADX<20,16.944505103635606,0.0022077868332925003,0.2033600823565975,0.2033600823565975,0.2033600823565975,2026-02-17 00:00:00,down,3,1.18433,0.0,-0.02110898144943415,0.02533077773930973,0.03715180735097261,-0.06332694434826494,0.2777941958744619,False,False,False,False,,0.02110898144943415,-0.02533077773930973,-0.03715180735097261
EURUSD,H1,2026-02-17 05:00:00,3,BB+Pivot+SR,23.663096888484066,0.002317572650358912,0.2702428807890982,0.2702428807890982,0.26264229976691095,2026-02-17 07:00:00,down,2,1.18324,0.0,-0.015212467462228204,-0.017747878705929778,0.10057131266691663,-0.17578851289678,0.18593015787160505,False,False,False,False,,0.015212467462228204,0.017747878705929778,-0.10057131266691663
EURUSD,H1,2026-02-17 11:00:00,3,BB+Pivot+SR,28.397966830474942,0.0021252101023099897,0.2747113417747177,0.2747113417747177,0.237519652426756,2026-02-17 13:00:00,down,2,1.18219,0.0,0.14549268730068293,0.2503827641918686,0.07612989451779333,-0.2647628553785648,0.09727708743941196,False,False,False,True,12.0,-0.14549268730068293,-0.2503827641918686,-0.07612989451779333
EURUSD,H1,2026-02-18 12:00:00,4,BB+Pivot+SR+ADX<20,18.68778884488348,0.0022957893857091355,0.24578740656277445,0.24578740656277445,0.3961315933949796,2026-02-18 18:00:00,down,6,1.17901,0.0,-0.04919381514998201,0.002544507680189018,-0.2120423066810245,-0.09160227648622081,0.32739332151550665,False,False,False,False,,0.04919381514998201,-0.002544507680189018,0.2120423066810245
EURUSD,H1,2026-02-20 08:00:00,3,BB+Pivot+SR,31.98253928300894,0.002370478479752123,0.30780742479124845,0.30780742479124845,0.33076543713755663,2026-02-20 15:00:00,up,7,1.17877,0.0,-0.06277730176371853,0.3639386818463233,0.08992424306691202,-0.06786735325806849,0.38345054590801064,True,False,False,False,,-0.06277730176371853,0.3639386818463233,0.08992424306691202
EURUSD,H1,2026-02-24 19:00:00,4,BB+Pivot+SR+ADX<20,15.064154942240794,0.0018625693187640652,0.2572483762788206,0.2572483762788206,0.2572483762788206,2026-02-25 05:00:00,up,10,1.18006,0.0,-0.11016388997170304,-0.12456993712184822,0.1533820314221198,-0.232191583478822,0.22371743809636588,False,False,False,False,,-0.11016388997170304,-0.12456993712184822,0.1533820314221198
EURUSD,H1,2026-02-25 01:00:00,4,BB+Pivot+SR+ADX<20,14.367814886986853,0.0017269233528418564,0.22923901138555003,0.22923901138555003,0.22923901138555003,2026-02-25 05:00:00,up,4,1.18006,0.0,-0.11016388997170304,-0.12456993712184822,0.1533820314221198,-0.232191583478822,0.22371743809636588,True,False,False,False,,-0.11016388997170304,-0.12456993712184822,0.1533820314221198
EURUSD,H1,2026-02-27 14:00:00,3,BB+ADX<20+ADX<13,10.379981975302103,0.002145274467542668,0.3322963201573257,0.3322963201573257,0.40265497978246545,2026-03-01 23:00:00,down,9,1.1758899999999999,0.0,0.25087380622339084,-0.3129544430176212,-0.5510719540092882,-0.2780872360510002,0.6726819685514684,False,False,False,True,2.0,-0.25087380622339084,0.3129544430176212,0.5510719540092882
EURUSD,H1,2026-02-27 21:00:00,4,Pivot+SR+ADX<20+ADX<13,11.433183644818243,0.0029584962461446807,0.3097940631268883,0.3097940631268883,0.3199512455244826,2026-03-01 22:00:00,down,1,1.1775,0.0,0.11380042462846021,-0.5010615711252668,-0.5800424628450203,-0.1409766454352437,0.8084925690021209,False,False,False,False,,-0.11380042462846021,0.5010615711252668,0.5800424628450203
EURUSD,H1,2026-03-18 08:00:00,3,BB+Pivot+SR,29.17506065967246,0.0019327680543604988,0.2731505970291609,0.2731505970291609,0.388480849108145,2026-03-18 18:00:00,down,10,1.1476899999999999,0.0,-0.17861966210386823,-0.02265420104731478,0.35201143165837845,-0.35201143165837845,0.23176990302258316,False,False,False,True,3.0,0.17861966210386823,0.02265420104731478,-0.35201143165837845
EURUSD,H1,2026-04-03 09:00:00,5,BB+Pivot+SR+ADX<20+ADX<13,12.770837986314483,0.0014488244853378578,0.32227882316250545,0.32227882316250545,0.37772464220121127,2026-04-03 18:00:00,down,9,1.15143,0.0,0.0026054558244942806,0.03821335209261492,0.3951608000486399,-0.43163718159159836,0.06774185143690914,False,False,False,True,22.0,-0.0026054558244942806,-0.03821335209261492,-0.3951608000486399
EURUSD,H1,2026-04-03 15:00:00,4,BB+Pivot+SR+ADX<20,17.790965847873316,0.0022695870341141906,0.2742627020083713,0.2742627020083713,0.2742627020083713,2026-04-03 20:00:00,down,5,1.15116,0.0,-0.0008686889746052254,0.11640432259634793,0.2814552277702606,-0.45519302269016765,0.04430313770457717,False,False,False,True,16.0,0.0008686889746052254,-0.11640432259634793,-0.2814552277702606
EURUSD,H1,2026-04-15 02:00:00,3,BB+Pivot+SR,47.24563760118283,0.0023555863664020465,0.30552490876685273,0.30552490876685273,0.44980056012898756,2026-04-16 02:00:00,up,24,1.18168,0.0,-0.11762913817615617,-0.28010967436193773,-0.30972852210412266,-0.3850450206485727,0.0,False,False,False,False,,-0.11762913817615617,-0.28010967436193773,-0.30972852210412266
EURUSD,H1,2026-04-15 08:00:00,3,BB+Pivot+SR,36.61485325027235,0.001953994927804882,0.27483013970531334,0.27483013970531334,0.27483013970531334,2026-04-16 02:00:00,up,18,1.18168,0.0,-0.11762913817615617,-0.28010967436193773,-0.30972852210412266,-0.3850450206485727,0.0,False,False,False,True,1.0,-0.11762913817615617,-0.28010967436193773,-0.30972852210412266
EURUSD,H1,2026-04-15 14:00:00,3,BB+Pivot+SR,27.285680816688878,0.0018569804196746425,0.2526237262847343,0.2526237262847343,0.2526237262847343,2026-04-15 23:00:00,up,9,1.18062,0.0,0.05420880554284816,-0.1719435550812265,-0.22784638579729982,-0.29560739272585534,0.08978333418035107,False,False,False,True,23.0,0.05420880554284816,-0.1719435550812265,-0.22784638579729982
EURUSD,H1,2026-04-15 20:00:00,3,BB+Pivot+SR,25.894531126315783,0.002411531628669692,0.30594257432454414,0.30594257432454414,0.30594257432454414,2026-04-16 02:00:00,up,6,1.18168,0.0,-0.11762913817615617,-0.28010967436193773,-0.30972852210412266,-0.3850450206485727,0.0,False,False,False,True,17.0,-0.11762913817615617,-0.28010967436193773,-0.30972852210412266
EURUSD,H1,2026-04-17 02:00:00,4,BB+Pivot+SR+ADX<20,14.873957691669277,0.0016493507722554028,0.3192717886013166,0.3192717886013166,0.33795258474289236,2026-04-17 12:00:00,up,10,1.18349,0.0,-0.3084098724957483,-0.882981689748105,-0.6413235430802108,-0.882981689748105,0.0,False,False,False,True,17.0,-0.3084098724957483,-0.882981689748105,-0.6413235430802108
EURUSD,H1,2026-04-17 08:00:00,5,BB+Pivot+SR+ADX<20+ADX<13,12.620858981199163,0.0017429774507681313,0.24080857414192236,0.24080857414192236,0.1695835029168364,2026-04-17 09:00:00,up,1,1.17931,0.0,0.3408772926541717,-0.11616962461100927,-0.29000008479536343,-0.5316668221248015,0.3544445480831885,True,True,False,True,11.0,0.3408772926541717,-0.11616962461100927,-0.29000008479536343
EURUSD,H1,2026-04-21 02:00:00,3,Pivot+SR+ADX<20,14.441259970144792,0.0032386537276599425,0.31411834620935875,0.31411834620935875,0.3676033619152683,2026-04-21 16:00:00,down,14,1.17412,0.0,-0.00681361359997956,0.026402752699897156,-0.05876741729977169,-0.11753483459952448,0.1362722719994588,False,False,False,False,,0.00681361359997956,-0.026402752699897156,0.05876741729977169
EURUSD,H1,2026-04-21 08:00:00,5,BB+Pivot+SR+ADX<20+ADX<13,12.822927901612927,0.002376869032469546,0.2881427964300896,0.2881427964300896,0.297492562685919,2026-04-21 15:00:00,down,7,1.17511,0.0,-0.22040489826485113,-0.06467479640204694,0.0,-0.03318838236419487,0.22040489826485113,False,False,False,False,,0.22040489826485113,0.06467479640204694,-0.0
EURUSD,H1,2026-04-21 14:00:00,3,Pivot+SR+ADX<20,13.484095315481321,0.0037684186310232314,0.3310046715055138,0.3310046715055138,0.312284612962776,2026-04-21 16:00:00,down,2,1.17412,0.0,-0.00681361359997956,0.026402752699897156,-0.05876741729977169,-0.11753483459952448,0.1362722719994588,False,False,False,False,,0.00681361359997956,-0.026402752699897156,0.05876741729977169
EURUSD,H1,2026-04-27 20:00:00,3,Pivot+SR+ADX<20,18.529914028526516,0.003303617868571689,0.3302104131469854,0.3302104131469854,0.41980238570624373,2026-04-28 06:00:00,down,10,1.16873,0.0,0.04791525844291615,0.2224636999135759,0.20791799645768758,-0.2549776252855649,0.03935896229241372,False,False,False,False,,-0.04791525844291615,-0.2224636999135759,-0.20791799645768758
EURUSD,H1,2026-04-29 08:00:00,3,BB+Pivot+SR,22.939121917854898,0.0020830985503656604,0.2735089488709287,0.2735089488709287,0.3683823655105246,2026-04-29 18:00:00,down,10,1.16718,0.0,0.047122123408542674,-0.053119484569652056,0.15593139018831137,-0.47636182936650806,0.1096660326599299,False,False,False,True,30.0,-0.047122123408542674,0.053119484569652056,-0.15593139018831137
EURUSD,H1,2026-04-29 14:00:00,3,BB+Pivot+SR,25.104300198495157,0.0025203016351388764,0.32562432695759974,0.32562432695759974,0.32562432695759974,2026-04-29 18:00:00,down,4,1.16718,0.0,0.047122123408542674,-0.053119484569652056,0.15593139018831137,-0.47636182936650806,0.1096660326599299,False,False,False,True,24.0,-0.047122123408542674,0.053119484569652056,-0.15593139018831137
EURUSD,H1,2026-05-01 10:00:00,3,BB+Pivot+SR,28.728988713615458,0.0019073006053523186,0.24948060352166798,0.24948060352166798,0.5151391301386098,2026-05-01 12:00:00,up,2,1.17572,0.0,-0.16500527336441095,-0.1386384513319515,-0.3385159731909038,-0.35127411288403604,0.08420372197460486,False,False,False,True,30.0,-0.16500527336441095,-0.1386384513319515,-0.3385159731909038
EURUSD,H1,2026-05-05 10:00:00,3,BB+Pivot+SR,26.33090242474947,0.0016934909048312897,0.3344968004653937,0.3344968004653937,0.34048523423331745,2026-05-06 01:00:00,up,15,1.1721,0.0,0.0998208343998051,0.576742598754381,0.23291528026619926,-0.03327361146658907,0.576742598754381,True,False,False,False,,0.0998208343998051,0.576742598754381,0.23291528026619926
EURUSD,H1,2026-05-05 16:00:00,3,BB+Pivot+SR,20.17981321543529,0.0024208629273896475,0.3171184108179349,0.3171184108179349,0.3171184108179349,2026-05-06 00:00:00,up,8,1.17199,0.0,0.1424926833846567,0.4684340310070901,0.23379039070298932,-0.023890988830967668,0.5861824759596866,True,True,False,False,,0.1424926833846567,0.4684340310070901,0.23379039070298932
EURUSD,H1,2026-05-05 22:00:00,4,BB+Pivot+SR+ADX<20,15.688717025373577,0.002693854596849383,0.31695314902779126,0.31695314902779126,0.31695314902779126,2026-05-06 00:00:00,up,2,1.17199,0.0,0.1424926833846567,0.4684340310070901,0.23379039070298932,-0.023890988830967668,0.5861824759596866,True,True,False,False,,0.1424926833846567,0.4684340310070901,0.23379039070298932
EURUSD,H1,2026-05-07 07:00:00,3,BB+Pivot+SR,30.430781527290414,0.0016931963471092288,0.24051127768428332,0.24051127768428332,0.42238199649855684,2026-05-07 19:00:00,down,12,1.17336,0.0,-0.028124360809976604,0.011079293652413879,0.3443103565828087,-0.3843662644030829,0.08522533578781362,False,False,False,False,,0.028124360809976604,-0.011079293652413879,-0.3443103565828087
EURUSD,H1,2026-05-11 17:00:00,3,Pivot+SR+ADX<20,18.525543049152947,0.0031729228693088015,0.33283238662896186,0.33283238662896186,0.35490800410946727,2026-05-12 10:00:00,down,17,1.17405,0.0,-0.04173587155573455,-0.0034070099229198078,-0.05791916868958,-0.05791916868958,0.17801626847239446,False,False,False,False,,0.04173587155573455,0.0034070099229198078,0.05791916868958
EURUSD,H1,2026-05-11 23:00:00,3,Pivot+SR+ADX<20,18.97532268606365,0.0032878137276672018,0.332821083196774,0.332821083196774,0.332821083196774,2026-05-12 08:00:00,down,9,1.17444,0.0,0.024692619461200528,-0.09706753857156764,-0.08684990293246321,-0.024692619461200528,0.13964102040120088,False,False,False,False,,-0.024692619461200528,0.09706753857156764,0.08684990293246321
EURUSD,H1,2026-05-12 05:00:00,3,Pivot+SR+ADX<20,17.51591748425374,0.00312775131734631,0.3035249706677612,0.3035249706677612,0.28141951061911646,2026-05-12 06:00:00,down,1,1.175,0.0,-0.08085106382978778,-0.15319148936170415,-0.0987234042553234,0.0,0.18723404255318976,False,False,False,False,,0.08085106382978778,0.15319148936170415,0.0987234042553234
EURUSD,H1,2026-05-13 02:00:00,3,BB+Pivot+SR,21.396081676639,0.0018993086215238558,0.2683888997759154,0.2683888997759154,0.3706322901667295,2026-05-13 07:00:00,down,5,1.17068,0.0,0.04271021970138441,0.012813065910419115,0.04527283288346444,-0.08798305258482989,0.045272832883445475,False,False,False,False,,-0.04271021970138441,-0.012813065910419115,-0.04527283288346444
