setup_id,symbol,timestamp,squeeze_score,conditions,adx,h4_trend_bias,d1_trend_bias,h4_bar_time,d1_bar_time,data_warning,anchor_range_pct,cluster_id
USDCHF_setup_001847_202509041100,USDCHF,2025-09-04 11:00:00,4,BB+SR+ADX<20+ADX<13,12.399434153910391,bullish,bearish,2025-09-04 08:00:00,2025-09-04,,0.34762744270353757,USDCHF_20250904_11
USDCHF_setup_001848_202509042100,USDCHF,2025-09-04 21:00:00,2,SR+ADX<20,15.737990283258119,bullish,bearish,2025-09-04 20:00:00,2025-09-04,,0.45967301098246244,USDCHF_20250904_21
USDCHF_setup_001849_202509050300,USDCHF,2025-09-05 03:00:00,2,SR+ADX<20,15.879883062506172,bullish,bearish,2025-09-05 00:00:00,2025-09-05,,0.36672840964185033,USDCHF_20250905_03
USDCHF_setup_001850_202509090800,USDCHF,2025-09-09 08:00:00,2,BB+SR,51.15293126798456,bearish,bearish,2025-09-09 08:00:00,2025-09-09,,0.5195263735293623,USDCHF_20250909_08
USDCHF_setup_001851_202509100900,USDCHF,2025-09-10 09:00:00,2,BB+ADX<20,15.45969253554478,bearish,bearish,2025-09-10 08:00:00,2025-09-10,,0.7015474203385982,USDCHF_20250910_09
USDCHF_setup_001852_202509101500,USDCHF,2025-09-10 15:00:00,3,BB+SR+ADX<20,14.846988699041772,bearish,bearish,2025-09-10 12:00:00,2025-09-10,,0.4186198079863647,USDCHF_20250910_15
USDCHF_setup_001853_202509111000,USDCHF,2025-09-11 10:00:00,2,BB+SR,25.888186229055847,neutral,bearish,2025-09-11 08:00:00,2025-09-11,,0.44645090290631695,USDCHF_20250911_10
USDCHF_setup_001854_202509120900,USDCHF,2025-09-12 09:00:00,2,BB+SR,29.09464197760014,neutral,bearish,2025-09-12 08:00:00,2025-09-12,,0.45773764735390543,USDCHF_20250912_09
USDCHF_setup_001855_202509121700,USDCHF,2025-09-12 17:00:00,3,BB+SR+ADX<20,19.271799384781747,neutral,bearish,2025-09-12 16:00:00,2025-09-12,,0.5034968547141567,USDCHF_20250912_17
USDCHF_setup_001856_202509142300,USDCHF,2025-09-14 23:00:00,3,BB+SR+ADX<20,14.544902027275377,neutral,bearish,2025-09-14 20:00:00,2025-09-14,,0.39663114558621587,USDCHF_20250914_23
USDCHF_setup_001857_202509150500,USDCHF,2025-09-15 05:00:00,4,BB+SR+ADX<20+ADX<13,10.793403287115847,neutral,bearish,2025-09-15 04:00:00,2025-09-15,,0.37289540095671114,USDCHF_20250915_05
USDCHF_setup_001858_202509151100,USDCHF,2025-09-15 11:00:00,4,BB+SR+ADX<20+ADX<13,12.424025093411739,neutral,bearish,2025-09-15 08:00:00,2025-09-15,,0.37365070578465603,USDCHF_20250915_11
USDCHF_setup_001859_202509160200,USDCHF,2025-09-16 02:00:00,2,BB+SR,20.438100139685698,bearish,bearish,2025-09-16 00:00:00,2025-09-16,,0.4598425196850447,USDCHF_20250916_02
USDCHF_setup_001860_202509171000,USDCHF,2025-09-17 10:00:00,2,BB+SR,44.74927830748839,bearish,bearish,2025-09-17 08:00:00,2025-09-17,,0.4575553832661889,USDCHF_20250917_10
USDCHF_setup_001861_202509171600,USDCHF,2025-09-17 16:00:00,2,BB+SR,34.002768825307406,bearish,bearish,2025-09-17 16:00:00,2025-09-17,,0.27575164561466,USDCHF_20250917_16
USDCHF_setup_001862_202509230900,USDCHF,2025-09-23 09:00:00,2,BB+SR,25.17232680865014,neutral,bearish,2025-09-23 08:00:00,2025-09-23,,0.44198057811060354,USDCHF_20250923_09
USDCHF_setup_001863_202509231500,USDCHF,2025-09-23 15:00:00,3,BB+SR+ADX<20,17.6942830765037,neutral,bearish,2025-09-23 12:00:00,2025-09-23,,0.3004178079598158,USDCHF_20250923_15
USDCHF_setup_001864_202509232100,USDCHF,2025-09-23 21:00:00,3,BB+SR+ADX<20,19.61241631518771,neutral,bearish,2025-09-23 20:00:00,2025-09-23,,0.307264335841189,USDCHF_20250923_21
USDCHF_setup_001865_202509240300,USDCHF,2025-09-24 03:00:00,3,BB+SR+ADX<20,16.898550950234437,neutral,bearish,2025-09-24 00:00:00,2025-09-24,,0.3722773276797668,USDCHF_20250924_03
USDCHF_setup_001866_202509250300,USDCHF,2025-09-25 03:00:00,3,BB+SR+ADX<20,18.860147315341894,neutral,bearish,2025-09-25 00:00:00,2025-09-25,,0.4252909720037811,USDCHF_20250925_03
USDCHF_setup_001867_202509250900,USDCHF,2025-09-25 09:00:00,2,BB+SR,22.13052396262104,neutral,bearish,2025-09-25 08:00:00,2025-09-25,,0.35563039571735544,USDCHF_20250925_09
USDCHF_setup_001868_202509260900,USDCHF,2025-09-26 09:00:00,2,BB+SR,34.559247874565614,bullish,bearish,2025-09-26 08:00:00,2025-09-26,,0.4527490119565707,USDCHF_20250926_09
USDCHF_setup_001869_202509261500,USDCHF,2025-09-26 15:00:00,2,BB+SR,27.330559037977068,bullish,bearish,2025-09-26 12:00:00,2025-09-26,,0.4045337842069092,USDCHF_20250926_15
USDCHF_setup_001870_202509291600,USDCHF,2025-09-29 16:00:00,2,BB+ADX<20,19.16654312251474,bullish,bearish,2025-09-29 16:00:00,2025-09-29,,0.4479016372874929,USDCHF_20250929_16
USDCHF_setup_001871_202509292200,USDCHF,2025-09-29 22:00:00,2,BB+ADX<20,14.579217935770489,bullish,bearish,2025-09-29 20:00:00,2025-09-29,,0.44763767679806926,USDCHF_20250929_22
USDCHF_setup_001872_202509300400,USDCHF,2025-09-30 04:00:00,4,BB+SR+ADX<20+ADX<13,11.45388860036503,neutral,bearish,2025-09-30 04:00:00,2025-09-30,,0.4479690813496746,USDCHF_20250930_04
USDCHF_setup_001873_202509301000,USDCHF,2025-09-30 10:00:00,3,BB+SR+ADX<20,13.159575945625935,neutral,bearish,2025-09-30 08:00:00,2025-09-30,,0.38988554164003375,USDCHF_20250930_10
USDCHF_setup_001874_202509301600,USDCHF,2025-09-30 16:00:00,2,ADX<20+ADX<13,12.90591017823149,neutral,bearish,2025-09-30 16:00:00,2025-09-30,,0.45305814246160797,USDCHF_20250930_16
USDCHF_setup_001875_202510020400,USDCHF,2025-10-02 04:00:00,2,BB+ADX<20,14.5756085108847,neutral,neutral,2025-10-02 04:00:00,2025-10-02,,0.6313860367032333,USDCHF_20251002_04
USDCHF_setup_001876_202510021000,USDCHF,2025-10-02 10:00:00,2,ADX<20+ADX<13,12.132967540703106,neutral,neutral,2025-10-02 08:00:00,2025-10-02,,0.4664847669462211,USDCHF_20251002_10
USDCHF_setup_001877_202510030700,USDCHF,2025-10-03 07:00:00,2,BB+ADX<20,19.20316494896491,neutral,neutral,2025-10-03 04:00:00,2025-10-03,,0.6148440931049646,USDCHF_20251003_07
USDCHF_setup_001878_202510031300,USDCHF,2025-10-03 13:00:00,2,BB+SR,20.212934086967703,neutral,neutral,2025-10-03 12:00:00,2025-10-03,,0.3641203354929453,USDCHF_20251003_13
USDCHF_setup_001879_202510060200,USDCHF,2025-10-06 02:00:00,2,SR+ADX<20,19.794905921942537,neutral,neutral,2025-10-06 00:00:00,2025-10-06,,0.4108866103739439,USDCHF_20251006_02
USDCHF_setup_001880_202510101000,USDCHF,2025-10-10 10:00:00,2,BB+SR,28.276521116229638,bullish,bullish,2025-10-10 08:00:00,2025-10-10,,0.501278010770038,USDCHF_20251010_10
USDCHF_setup_001881_202510140200,USDCHF,2025-10-14 02:00:00,2,BB+ADX<20,15.100600267385962,bullish,bullish,2025-10-14 00:00:00,2025-10-14,,0.7187713734999699,USDCHF_20251014_02
USDCHF_setup_001882_202510141000,USDCHF,2025-10-14 10:00:00,3,BB+ADX<20+ADX<13,12.769306690788744,neutral,bullish,2025-10-14 08:00:00,2025-10-14,,0.4938118042166837,USDCHF_20251014_10
USDCHF_setup_001883_202510151100,USDCHF,2025-10-15 11:00:00,2,BB+SR,32.134367550133945,bearish,bullish,2025-10-15 08:00:00,2025-10-15,,0.4460269865067419,USDCHF_20251015_11
USDCHF_setup_001884_202510200700,USDCHF,2025-10-20 07:00:00,2,BB+ADX<20,18.5956494675917,bearish,bearish,2025-10-20 04:00:00,2025-10-20,,0.5938796353503516,USDCHF_20251020_07
USDCHF_setup_001885_202510201300,USDCHF,2025-10-20 13:00:00,3,BB+SR+ADX<20,15.835152100688225,bearish,bearish,2025-10-20 12:00:00,2025-10-20,,0.3470294280955063,USDCHF_20251020_13
USDCHF_setup_001886_202510201900,USDCHF,2025-10-20 19:00:00,2,BB+ADX<20,13.497657692269017,bearish,bearish,2025-10-20 16:00:00,2025-10-20,,0.47086447182387536,USDCHF_20251020_19
USDCHF_setup_001887_202510210100,USDCHF,2025-10-21 01:00:00,2,BB+ADX<20,13.83628378424023,bearish,bearish,2025-10-21 00:00:00,2025-10-21,,0.47066246056782474,USDCHF_20251021_01
USDCHF_setup_001888_202510210700,USDCHF,2025-10-21 07:00:00,4,BB+SR+ADX<20+ADX<13,12.855813182854414,bearish,bearish,2025-10-21 04:00:00,2025-10-21,,0.3884866678438954,USDCHF_20251021_07
USDCHF_setup_001889_202510220500,USDCHF,2025-10-22 05:00:00,2,BB+SR,20.2586792357589,neutral,bearish,2025-10-22 04:00:00,2025-10-22,,0.40989274892182237,USDCHF_20251022_05
USDCHF_setup_001890_202510221100,USDCHF,2025-10-22 11:00:00,2,BB+SR,21.56880769600426,bullish,bearish,2025-10-22 08:00:00,2025-10-22,,0.32153129278187453,USDCHF_20251022_11
USDCHF_setup_001891_202510221700,USDCHF,2025-10-22 17:00:00,3,BB+SR+ADX<20,18.99993208702802,bullish,bearish,2025-10-22 16:00:00,2025-10-22,,0.3181069493166399,USDCHF_20251022_17
USDCHF_setup_001892_202510222300,USDCHF,2025-10-22 23:00:00,3,BB+SR+ADX<20,15.403996087116596,bullish,bearish,2025-10-22 20:00:00,2025-10-22,,0.33160413500307434,USDCHF_20251022_23
USDCHF_setup_001893_202510230500,USDCHF,2025-10-23 05:00:00,2,SR+ADX<20,15.368024691343436,bullish,bearish,2025-10-23 04:00:00,2025-10-23,,0.36758709806922535,USDCHF_20251023_05
USDCHF_setup_001894_202510240700,USDCHF,2025-10-24 07:00:00,2,BB+ADX<20,15.216205567936033,bullish,neutral,2025-10-24 04:00:00,2025-10-24,,0.5016217847175,USDCHF_20251024_07
USDCHF_setup_001895_202510241300,USDCHF,2025-10-24 13:00:00,2,BB+ADX<20,15.99585124233298,neutral,neutral,2025-10-24 12:00:00,2025-10-24,,0.4352091771276218,USDCHF_20251024_13
USDCHF_setup_001896_202510262200,USDCHF,2025-10-26 22:00:00,2,BB+ADX<20,19.71948127674455,neutral,neutral,2025-10-26 20:00:00,2025-10-26,,0.43450960693206314,USDCHF_20251026_22
USDCHF_setup_001897_202510270400,USDCHF,2025-10-27 04:00:00,2,BB+ADX<20,19.62085821062613,neutral,neutral,2025-10-27 04:00:00,2025-10-27,,0.4345423490404927,USDCHF_20251027_04
USDCHF_setup_001898_202510271000,USDCHF,2025-10-27 10:00:00,3,BB+SR+ADX<20,14.964599965166821,neutral,neutral,2025-10-27 08:00:00,2025-10-27,,0.3504849002562634,USDCHF_20251027_10
USDCHF_setup_001899_202510271600,USDCHF,2025-10-27 16:00:00,3,BB+SR+ADX<20,15.28914262857916,neutral,neutral,2025-10-27 16:00:00,2025-10-27,,0.3506919567102781,USDCHF_20251027_16
USDCHF_setup_001900_202510272200,USDCHF,2025-10-27 22:00:00,2,BB+SR,20.31547211085937,neutral,neutral,2025-10-27 20:00:00,2025-10-27,,0.3359335681932639,USDCHF_20251027_22
USDCHF_setup_001901_202510310700,USDCHF,2025-10-31 07:00:00,2,BB+SR,28.795689027185293,bullish,neutral,2025-10-31 04:00:00,2025-10-31,,0.47714559792697053,USDCHF_20251031_07
USDCHF_setup_001902_202511050400,USDCHF,2025-11-05 04:00:00,2,SR+ADX<20,17.55469733477519,bullish,bullish,2025-11-05 04:00:00,2025-11-05,,0.4360716491661423,USDCHF_20251105_04
USDCHF_setup_001903_202511051000,USDCHF,2025-11-05 10:00:00,2,BB+ADX<20,15.091067856108307,bullish,bullish,2025-11-05 08:00:00,2025-11-05,,0.3589711959538603,USDCHF_20251105_10
USDCHF_setup_001904_202511052100,USDCHF,2025-11-05 21:00:00,2,BB+ADX<20,18.64412623831485,bullish,bullish,2025-11-05 20:00:00,2025-11-05,,0.556659548994682,USDCHF_20251105_21
USDCHF_setup_001905_202511060300,USDCHF,2025-11-06 03:00:00,2,BB+ADX<20,13.91875816662478,bullish,bullish,2025-11-06 00:00:00,2025-11-06,,0.46094908551656094,USDCHF_20251106_03
USDCHF_setup_001906_202511060900,USDCHF,2025-11-06 09:00:00,2,ADX<20+ADX<13,11.572769868572063,bullish,bullish,2025-11-06 08:00:00,2025-11-06,,0.509384040948544,USDCHF_20251106_09
USDCHF_setup_001907_202511070700,USDCHF,2025-11-07 07:00:00,2,BB+SR,21.35748233653589,neutral,bullish,2025-11-07 04:00:00,2025-11-07,,0.43965026131324675,USDCHF_20251107_07
USDCHF_setup_001908_202511101300,USDCHF,2025-11-10 13:00:00,2,BB+ADX<20,19.145730142223137,bearish,bullish,2025-11-10 12:00:00,2025-11-10,,0.4511053946240195,USDCHF_20251110_13
USDCHF_setup_001909_202511101900,USDCHF,2025-11-10 19:00:00,3,BB+SR+ADX<20,17.675489678558804,bearish,bullish,2025-11-10 16:00:00,2025-11-10,,0.3516707467100766,USDCHF_20251110_19
USDCHF_setup_001910_202511110100,USDCHF,2025-11-11 01:00:00,3,BB+SR+ADX<20,15.55406411248126,bearish,bullish,2025-11-11 00:00:00,2025-11-11,,0.3303486047118138,USDCHF_20251111_01
USDCHF_setup_001911_202511110700,USDCHF,2025-11-11 07:00:00,3,BB+SR+ADX<20,15.39484909693785,bearish,bullish,2025-11-11 04:00:00,2025-11-11,,0.3422952452078565,USDCHF_20251111_07
USDCHF_setup_001912_202511120800,USDCHF,2025-11-12 08:00:00,2,BB+SR,42.31915878189444,bearish,bullish,2025-11-12 08:00:00,2025-11-12,,0.42414763841101083,USDCHF_20251112_08
USDCHF_setup_001913_202511130600,USDCHF,2025-11-13 06:00:00,2,BB+SR,33.216387436485256,bearish,bullish,2025-11-13 04:00:00,2025-11-13,,0.3642827635416896,USDCHF_20251113_06
USDCHF_setup_001914_202511171000,USDCHF,2025-11-17 10:00:00,2,BB+ADX<20,16.086585214623945,bearish,neutral,2025-11-17 08:00:00,2025-11-17,,0.8032078033083623,USDCHF_20251117_10
USDCHF_setup_001915_202511171600,USDCHF,2025-11-17 16:00:00,2,SR+ADX<20,16.13054766385529,bearish,neutral,2025-11-17 16:00:00,2025-11-17,,0.39092943158105764,USDCHF_20251117_16
USDCHF_setup_001916_202511180300,USDCHF,2025-11-18 03:00:00,2,BB+ADX<20,14.64115772227639,bearish,neutral,2025-11-18 00:00:00,2025-11-18,,0.433765841882929,USDCHF_20251118_03
USDCHF_setup_001917_202511180900,USDCHF,2025-11-18 09:00:00,3,BB+SR+ADX<20,16.13270168151374,neutral,neutral,2025-11-18 08:00:00,2025-11-18,,0.3578963230861989,USDCHF_20251118_09
USDCHF_setup_001918_202511201300,USDCHF,2025-11-20 13:00:00,2,BB+SR,39.815159431778646,bullish,bullish,2025-11-20 12:00:00,2025-11-20,,0.4129310665525767,USDCHF_20251120_13
USDCHF_setup_001919_202511201900,USDCHF,2025-11-20 19:00:00,2,BB+SR,29.03101344948981,bullish,bullish,2025-11-20 16:00:00,2025-11-20,,0.3588680135600029,USDCHF_20251120_19
USDCHF_setup_001920_202511210100,USDCHF,2025-11-21 01:00:00,2,BB+SR,22.726681585055392,bullish,bullish,2025-11-21 00:00:00,2025-11-21,,0.38861711901864443,USDCHF_20251121_01
USDCHF_setup_001921_202511250300,USDCHF,2025-11-25 03:00:00,2,BB+ADX<20,15.327374703103658,bullish,bullish,2025-11-25 00:00:00,2025-11-25,,0.5094155322279527,USDCHF_20251125_03
USDCHF_setup_001922_202511250900,USDCHF,2025-11-25 09:00:00,3,BB+SR+ADX<20,17.500277028525673,bullish,bullish,2025-11-25 08:00:00,2025-11-25,,0.29279501877841263,USDCHF_20251125_09
USDCHF_setup_001923_202511251600,USDCHF,2025-11-25 16:00:00,2,BB+ADX<20,19.96179005480034,neutral,bullish,2025-11-25 16:00:00,2025-11-25,,0.5463265104321146,USDCHF_20251125_16
USDCHF_setup_001924_202511272200,USDCHF,2025-11-27 22:00:00,2,SR+ADX<20,15.66965690679035,bearish,neutral,2025-11-27 20:00:00,2025-11-27,,0.44733833689546404,USDCHF_20251127_22
USDCHF_setup_001925_202511280400,USDCHF,2025-11-28 04:00:00,3,BB+SR+ADX<20,14.537305518494675,neutral,neutral,2025-11-28 04:00:00,2025-11-28,,0.2522271784103446,USDCHF_20251128_04
USDCHF_setup_001926_202511281000,USDCHF,2025-11-28 10:00:00,3,BB+SR+ADX<20,14.813369662212247,neutral,neutral,2025-11-28 08:00:00,2025-11-28,,0.28258740998724136,USDCHF_20251128_10
USDCHF_setup_001927_202512011100,USDCHF,2025-12-01 11:00:00,2,BB+SR,26.277501027990915,bearish,bearish,2025-12-01 08:00:00,2025-12-01,,0.44493188927802296,USDCHF_20251201_11
USDCHF_setup_001928_202512020900,USDCHF,2025-12-02 09:00:00,2,ADX<20+ADX<13,12.356495472120377,neutral,bearish,2025-12-02 08:00:00,2025-12-02,,0.6702562890931029,USDCHF_20251202_09
USDCHF_setup_001929_202512021500,USDCHF,2025-12-02 15:00:00,4,BB+SR+ADX<20+ADX<13,10.222561064289314,neutral,bearish,2025-12-02 12:00:00,2025-12-02,,0.2337087591059388,USDCHF_20251202_15
USDCHF_setup_001930_202512022100,USDCHF,2025-12-02 21:00:00,3,BB+SR+ADX<20,17.706148370059214,neutral,bearish,2025-12-02 20:00:00,2025-12-02,,0.3238261302777352,USDCHF_20251202_21
USDCHF_setup_001931_202512040300,USDCHF,2025-12-04 03:00:00,2,BB+SR,30.036302215737432,bearish,neutral,2025-12-04 00:00:00,2025-12-04,,0.4470585297019228,USDCHF_20251204_03
USDCHF_setup_001932_202512040900,USDCHF,2025-12-04 09:00:00,2,BB+SR,22.821213911160008,bearish,neutral,2025-12-04 08:00:00,2025-12-04,,0.29512542830703403,USDCHF_20251204_09
USDCHF_setup_001933_202512041500,USDCHF,2025-12-04 15:00:00,3,BB+SR+ADX<20,18.29146481226295,bearish,neutral,2025-12-04 12:00:00,2025-12-04,,0.31591828579991416,USDCHF_20251204_15
USDCHF_setup_001934_202512051100,USDCHF,2025-12-05 11:00:00,2,BB+SR,22.06816597559153,neutral,neutral,2025-12-05 08:00:00,2025-12-05,,0.45562623709992617,USDCHF_20251205_11
USDCHF_setup_001935_202512080500,USDCHF,2025-12-08 05:00:00,2,BB+ADX<20,19.519718383105587,neutral,bullish,2025-12-08 04:00:00,2025-12-08,,0.4618276424383493,USDCHF_20251208_05
USDCHF_setup_001936_202512081100,USDCHF,2025-12-08 11:00:00,2,BB+ADX<20,17.092864398000188,neutral,bullish,2025-12-08 08:00:00,2025-12-08,,0.46052059929742567,USDCHF_20251208_11
USDCHF_setup_001937_202512090700,USDCHF,2025-12-09 07:00:00,2,BB+SR,21.025255107701124,bullish,bullish,2025-12-09 04:00:00,2025-12-09,,0.5804363194384177,USDCHF_20251209_07
USDCHF_setup_001938_202512091300,USDCHF,2025-12-09 13:00:00,3,BB+SR+ADX<20,15.691512009453065,bullish,bullish,2025-12-09 12:00:00,2025-12-09,,0.37714314070911986,USDCHF_20251209_13
USDCHF_setup_001939_202512091900,USDCHF,2025-12-09 19:00:00,3,BB+SR+ADX<20,15.651889716011526,bullish,bullish,2025-12-09 16:00:00,2025-12-09,,0.4033058671696584,USDCHF_20251209_19
USDCHF_setup_001940_202512100100,USDCHF,2025-12-10 01:00:00,4,BB+SR+ADX<20+ADX<13,11.314056003945149,bullish,bullish,2025-12-10 00:00:00,2025-12-10,,0.4030657803353477,USDCHF_20251210_01
USDCHF_setup_001941_202512100700,USDCHF,2025-12-10 07:00:00,4,BB+SR+ADX<20+ADX<13,10.765363534743031,bullish,bullish,2025-12-10 04:00:00,2025-12-10,,0.3527862661797303,USDCHF_20251210_07
USDCHF_setup_001942_202512120900,USDCHF,2025-12-12 09:00:00,2,BB+SR,51.297635318379506,bearish,neutral,2025-12-12 08:00:00,2025-12-12,,0.5435329642677391,USDCHF_20251212_09
USDCHF_setup_001943_202512121500,USDCHF,2025-12-12 15:00:00,2,BB+SR,38.96922070312763,bearish,neutral,2025-12-12 12:00:00,2025-12-12,,0.33180418525733374,USDCHF_20251212_15
USDCHF_setup_001944_202512122100,USDCHF,2025-12-12 21:00:00,2,BB+SR,28.42204274864099,bearish,neutral,2025-12-12 20:00:00,2025-12-12,,0.2876956707454979,USDCHF_20251212_21
USDCHF_setup_001945_202512150300,USDCHF,2025-12-15 03:00:00,2,BB+SR,23.291906560555354,bearish,bearish,2025-12-15 00:00:00,2025-12-15,,0.2914096943966423,USDCHF_20251215_03
USDCHF_setup_001946_202512150900,USDCHF,2025-12-15 09:00:00,3,BB+SR+ADX<20,18.09053824083215,bearish,bearish,2025-12-15 08:00:00,2025-12-15,,0.34294328245713335,USDCHF_20251215_09
USDCHF_setup_001947_202512151500,USDCHF,2025-12-15 15:00:00,2,BB+ADX<20,16.892768701134298,bearish,bearish,2025-12-15 12:00:00,2025-12-15,,0.41130006037432015,USDCHF_20251215_15
USDCHF_setup_001948_202512152200,USDCHF,2025-12-15 22:00:00,2,BB+ADX<20,14.105813544654625,bearish,bearish,2025-12-15 20:00:00,2025-12-15,,0.443383784462731,USDCHF_20251215_22
USDCHF_setup_001949_202512160400,USDCHF,2025-12-16 04:00:00,2,BB+ADX<20,17.57979025129113,bearish,bearish,2025-12-16 04:00:00,2025-12-16,,0.4434004923880863,USDCHF_20251216_04
USDCHF_setup_001950_202512161000,USDCHF,2025-12-16 10:00:00,2,BB+ADX<20,15.692142633368622,bearish,bearish,2025-12-16 08:00:00,2025-12-16,,0.43843670305649346,USDCHF_20251216_10
USDCHF_setup_001951_202512180800,USDCHF,2025-12-18 08:00:00,2,BB+SR,23.64302538196279,neutral,bearish,2025-12-18 08:00:00,2025-12-18,,0.47394556540323735,USDCHF_20251218_08
USDCHF_setup_001952_202512190500,USDCHF,2025-12-19 05:00:00,2,BB+ADX<20,16.149775356416246,neutral,bearish,2025-12-19 04:00:00,2025-12-19,,0.4830796326581902,USDCHF_20251219_05
USDCHF_setup_001953_202512191100,USDCHF,2025-12-19 11:00:00,4,BB+SR+ADX<20+ADX<13,12.2527222956386,neutral,bearish,2025-12-19 08:00:00,2025-12-19,,0.3833151101559649,USDCHF_20251219_11
USDCHF_setup_001954_202512191700,USDCHF,2025-12-19 17:00:00,4,BB+SR+ADX<20+ADX<13,9.784033981853527,neutral,bearish,2025-12-19 16:00:00,2025-12-19,,0.33961836958026137,USDCHF_20251219_17
USDCHF_setup_001955_202512212300,USDCHF,2025-12-21 23:00:00,4,BB+SR+ADX<20+ADX<13,9.505610578406282,neutral,bearish,2025-12-21 20:00:00,2025-12-21,,0.2992167561383499,USDCHF_20251221_23
USDCHF_setup_001956_202512220500,USDCHF,2025-12-22 05:00:00,5,BB+SR+ADX<20+ADX<13+ADX<9,7.929333809718682,neutral,bearish,2025-12-22 04:00:00,2025-12-22,,0.29949161926813916,USDCHF_20251222_05
USDCHF_setup_001957_202512221100,USDCHF,2025-12-22 11:00:00,3,SR+ADX<20+ADX<13,9.573389107843061,neutral,bearish,2025-12-22 08:00:00,2025-12-22,,0.38570618264321566,USDCHF_20251222_11
USDCHF_setup_001958_202512241300,USDCHF,2025-12-24 13:00:00,2,BB+SR,24.553338697308536,bearish,bearish,2025-12-24 12:00:00,2025-12-24,,0.46578923988781235,USDCHF_20251224_13
USDCHF_setup_001959_202512260500,USDCHF,2025-12-26 05:00:00,2,BB+ADX<20,14.92522609210844,bearish,bearish,2025-12-26 04:00:00,2025-12-26,,0.44922147633974574,USDCHF_20251226_05
USDCHF_setup_001960_202512261900,USDCHF,2025-12-26 19:00:00,2,SR+ADX<20,18.05402971432846,bearish,bearish,2025-12-26 16:00:00,2025-12-26,,0.46512806864123685,USDCHF_20251226_19
USDCHF_setup_001961_202512290100,USDCHF,2025-12-29 01:00:00,3,BB+SR+ADX<20,15.700416730372467,bearish,bearish,2025-12-29 00:00:00,2025-12-29,,0.3424006087121978,USDCHF_20251229_01
USDCHF_setup_001962_202512290700,USDCHF,2025-12-29 07:00:00,3,BB+SR+ADX<20,13.365225822349633,neutral,bearish,2025-12-29 04:00:00,2025-12-29,,0.3334770369994701,USDCHF_20251229_07
USDCHF_setup_001963_202512291300,USDCHF,2025-12-29 13:00:00,2,BB+ADX<20,13.026192173505459,neutral,bearish,2025-12-29 12:00:00,2025-12-29,,0.5379951137384934,USDCHF_20251229_13
USDCHF_setup_001964_202512291900,USDCHF,2025-12-29 19:00:00,2,ADX<20+ADX<13,10.715749776650082,neutral,bearish,2025-12-29 16:00:00,2025-12-29,,0.5382676646782395,USDCHF_20251229_19
USDCHF_setup_001965_202512300100,USDCHF,2025-12-30 01:00:00,2,ADX<20+ADX<13,12.920510866693528,neutral,bearish,2025-12-30 00:00:00,2025-12-30,,0.5388067648774025,USDCHF_20251230_01
USDCHF_setup_001966_202512300700,USDCHF,2025-12-30 07:00:00,2,SR+ADX<20,16.457609248985754,neutral,bearish,2025-12-30 04:00:00,2025-12-30,,0.46270473099741927,USDCHF_20251230_07
USDCHF_setup_001967_202512301300,USDCHF,2025-12-30 13:00:00,3,BB+SR+ADX<20,14.631319096004313,neutral,bearish,2025-12-30 12:00:00,2025-12-30,,0.4279401896610725,USDCHF_20251230_13
USDCHF_setup_001968_202512311500,USDCHF,2025-12-31 15:00:00,2,BB+SR,33.39326401091775,bullish,bearish,2025-12-31 12:00:00,2025-12-31,,0.39130050616613754,USDCHF_20251231_15
USDCHF_setup_001969_202512312100,USDCHF,2025-12-31 21:00:00,2,BB+SR,29.357190745966694,bullish,bearish,2025-12-31 20:00:00,2025-12-31,,0.3306995178350486,USDCHF_20251231_21
USDCHF_setup_001970_202601061100,USDCHF,2026-01-06 11:00:00,2,SR+ADX<20,13.560361685452735,neutral,neutral,2026-01-06 08:00:00,2026-01-06,,0.5648221692701488,USDCHF_20260106_11
USDCHF_setup_001971_202601071000,USDCHF,2026-01-07 10:00:00,2,BB+ADX<20,17.275803171422318,bullish,neutral,2026-01-07 08:00:00,2026-01-07,,0.5478143964618264,USDCHF_20260107_10
USDCHF_setup_001972_202601071600,USDCHF,2026-01-07 16:00:00,3,BB+SR+ADX<20,18.683470582353362,bullish,neutral,2026-01-07 16:00:00,2026-01-07,,0.3602495387048639,USDCHF_20260107_16
USDCHF_setup_001973_202601080300,USDCHF,2026-01-08 03:00:00,2,SR+ADX<20,15.986191732196522,bullish,neutral,2026-01-08 00:00:00,2026-01-08,,0.4402854956661373,USDCHF_20260108_03
USDCHF_setup_001974_202601080900,USDCHF,2026-01-08 09:00:00,2,BB+ADX<20,13.744574246845703,bullish,neutral,2026-01-08 08:00:00,2026-01-08,,0.4150418176574493,USDCHF_20260108_09
USDCHF_setup_001975_202601081500,USDCHF,2026-01-08 15:00:00,3,BB+SR+ADX<20,15.313585036096548,bullish,neutral,2026-01-08 12:00:00,2026-01-08,,0.34936138241922854,USDCHF_20260108_15
USDCHF_setup_001976_202601090700,USDCHF,2026-01-09 07:00:00,2,BB+SR,25.3218708432825,bullish,bullish,2026-01-09 04:00:00,2026-01-09,,0.41019484255021893,USDCHF_20260109_07
USDCHF_setup_001977_202601091300,USDCHF,2026-01-09 13:00:00,2,BB+SR,26.261269960868272,bullish,bullish,2026-01-09 12:00:00,2026-01-09,,0.2551084210789638,USDCHF_20260109_13
