trade_id,event_id,symbol,direction,entry_time,entry_price,exit_time,exit_price,exit_rule,gross_pnl_pct,cost_pct,net_pnl_pct,mfe_pct,mae_pct,bars_held,fold
T000035,EURUSD_202506301500_up_000018,EURUSD,up,2025-06-30 15:00:00,1.17694,2025-07-01 01:00:00,1.178,fixed_hold_10bar,0.09006406443827543,0.015,0.07506406443827543,0.5106462521453811,-0.3500603259299455,10,train
T000036,EURUSD_202506301500_up_000018,EURUSD,up,2025-06-30 15:00:00,1.17694,2025-07-01 15:00:00,1.17755,structure_stop,0.05182932010127954,0.015,0.03682932010127954,0.5106462521453811,-0.3500603259299455,24,train
T000037,EURUSD_202507070800_down_000019,EURUSD,down,2025-07-07 08:00:00,1.17239,2025-07-07 13:00:00,1.17348,fixed_hold_5bar,-0.09297247502964331,0.015,-0.10797247502964331,-0.14073815027422013,0.2192103310331853,5,train
T000038,EURUSD_202507070800_down_000019,EURUSD,down,2025-07-07 08:00:00,1.17239,2025-07-07 18:00:00,1.1718600000000001,fixed_hold_10bar,0.04520679978504759,0.015,0.03020679978504759,-0.14073815027422013,0.2192103310331853,10,train
T000039,EURUSD_202507070800_down_000019,EURUSD,down,2025-07-07 08:00:00,1.17239,2025-07-08 08:00:00,1.17486,structure_stop,-0.21068074616808158,0.015,-0.2256807461680816,-0.14073815027422013,0.2192103310331853,24,train
T000040,EURUSD_202507070700_down_000020,EURUSD,down,2025-07-07 07:00:00,1.17452,2025-07-07 12:00:00,1.17222,fixed_hold_5bar,0.1958246773149856,0.015,0.18082467731498558,0.0034056465620032014,0.11238633654599223,5,train
T000041,EURUSD_202507070700_down_000020,EURUSD,down,2025-07-07 07:00:00,1.17452,2025-07-07 17:00:00,1.17064,fixed_hold_10bar,0.3303477165139892,0.015,0.3153477165139892,0.0034056465620032014,0.11238633654599223,10,train
T000042,EURUSD_202507070700_down_000020,EURUSD,down,2025-07-07 07:00:00,1.17452,2025-07-08 07:00:00,1.17597,structure_stop,-0.12345468787248844,0.015,-0.13845468787248844,0.0034056465620032014,0.11238633654599223,24,train
T000043,EURUSD_202507070600_down_000021,EURUSD,down,2025-07-07 06:00:00,1.17555,2025-07-07 11:00:00,1.17293,fixed_hold_5bar,0.22287439921739324,0.015,0.20787439921739326,0.04933860746033983,0.15141848496447557,5,train
T000044,EURUSD_202507070600_down_000021,EURUSD,down,2025-07-07 06:00:00,1.17555,2025-07-07 16:00:00,1.1694,fixed_hold_10bar,0.5231593722087617,0.015,0.5081593722087617,0.04933860746033983,0.15141848496447557,10,train
T000045,EURUSD_202507070600_down_000021,EURUSD,down,2025-07-07 06:00:00,1.17555,2025-07-08 06:00:00,1.17414,structure_stop,0.11994385606738406,0.015,0.10494385606738406,0.04933860746033983,0.15141848496447557,24,train
T000046,EURUSD_202507092300_up_000022,EURUSD,up,2025-07-09 23:00:00,1.17377,2025-07-10 04:00:00,1.17346,fixed_hold_5bar,-0.026410625591047007,0.015,-0.04141062559104701,0.09882685705036336,0.0017039113284467128,5,train
T000047,EURUSD_202507092300_up_000022,EURUSD,up,2025-07-09 23:00:00,1.17377,2025-07-10 09:00:00,1.17306,fixed_hold_10bar,-0.0604888521601326,0.015,-0.0754888521601326,0.09882685705036336,0.0017039113284467128,10,train
T000048,EURUSD_202507092300_up_000022,EURUSD,up,2025-07-09 23:00:00,1.17377,2025-07-10 13:00:00,1.16892,structure_stop,-0.4131984971502101,0.015,-0.42819849715021013,0.09882685705036336,0.0017039113284467128,14,train
T000049,EURUSD_202507101400_down_000024,EURUSD,down,2025-07-10 14:00:00,1.16794,2025-07-10 19:00:00,1.16952,fixed_hold_5bar,-0.13528092196516214,0.015,-0.15028092196516213,-0.19435929927907206,0.23802592598934919,5,train
T000050,EURUSD_202507101400_down_000024,EURUSD,down,2025-07-10 14:00:00,1.16794,2025-07-11 00:00:00,1.16744,fixed_hold_10bar,0.042810418343403336,0.015,0.027810418343403337,-0.19435929927907206,0.23802592598934919,10,train
T000051,EURUSD_202507101400_down_000024,EURUSD,down,2025-07-10 14:00:00,1.16794,2025-07-11 14:00:00,1.16917,structure_stop,-0.10531362912478932,0.015,-0.12031362912478932,-0.19435929927907206,0.23802592598934919,24,train
T000052,EURUSD_202507151300_down_000025,EURUSD,down,2025-07-15 13:00:00,1.16428,2025-07-15 18:00:00,1.16028,fixed_hold_5bar,0.3435599683924832,0.015,0.3285599683924832,0.033497096918257675,0.3092039715532387,5,train
T000053,EURUSD_202507151300_down_000025,EURUSD,down,2025-07-15 13:00:00,1.16428,2025-07-15 23:00:00,1.16069,fixed_hold_10bar,0.3083450716322519,0.015,0.2933450716322519,0.033497096918257675,0.3092039715532387,10,train
T000054,EURUSD_202507151300_down_000025,EURUSD,down,2025-07-15 13:00:00,1.16428,2025-07-16 13:00:00,1.15721,structure_stop,0.6072422441337058,0.015,0.5922422441337057,0.033497096918257675,0.3092039715532387,24,train
T000055,EURUSD_202507161300_down_000030,EURUSD,down,2025-07-16 13:00:00,1.15721,2025-07-16 18:00:00,1.16277,fixed_hold_5bar,-0.48046594827213807,0.015,-0.4954659482721381,-0.5530543289463418,1.2884437569671863,5,train
T000056,EURUSD_202507161300_down_000030,EURUSD,down,2025-07-16 13:00:00,1.15721,2025-07-16 23:00:00,1.16352,fixed_hold_10bar,-0.5452770024455403,0.015,-0.5602770024455404,-0.5530543289463418,1.2884437569671863,10,train
T000057,EURUSD_202507161300_down_000030,EURUSD,down,2025-07-16 13:00:00,1.15721,2025-07-16 15:00:00,1.16788,structure_stop,-0.922045264040231,0.015,-0.937045264040231,-0.5530543289463418,1.2884437569671863,2,train
T000058,EURUSD_202507211400_up_000031,EURUSD,up,2025-07-21 14:00:00,1.16961,2025-07-21 19:00:00,1.16893,fixed_hold_5bar,-0.05813903779892562,0.015,-0.07313903779892561,0.17356212754678707,-0.028214533049473023,5,train
T000059,EURUSD_202507211400_up_000031,EURUSD,up,2025-07-21 14:00:00,1.16961,2025-07-22 00:00:00,1.1688,fixed_hold_10bar,-0.06925385384871688,0.015,-0.08425385384871688,0.17356212754678707,-0.028214533049473023,10,train
T000060,EURUSD_202507211400_up_000031,EURUSD,up,2025-07-21 14:00:00,1.16961,2025-07-22 14:00:00,1.17219,structure_stop,0.22058634929592147,0.015,0.20558634929592146,0.17356212754678707,-0.028214533049473023,24,train
T000061,EURUSD_202507221500_up_000032,EURUSD,up,2025-07-22 15:00:00,1.17477,2025-07-22 20:00:00,1.17544,fixed_hold_5bar,0.057032440392583095,0.015,0.042032440392583095,0.10640380670258631,-0.006809843628953579,5,train
T000062,EURUSD_202507221500_up_000032,EURUSD,up,2025-07-22 15:00:00,1.17477,2025-07-23 01:00:00,1.17367,fixed_hold_10bar,-0.09363534989828655,0.015,-0.10863534989828655,0.10640380670258631,-0.006809843628953579,10,train
T000063,EURUSD_202507221500_up_000032,EURUSD,up,2025-07-22 15:00:00,1.17477,2025-07-23 15:00:00,1.17463,structure_stop,-0.011917226350692388,0.015,-0.026917226350692387,0.10640380670258631,-0.006809843628953579,24,train
T000064,EURUSD_202507231800_up_000033,EURUSD,up,2025-07-23 18:00:00,1.1771,2025-07-23 23:00:00,1.17729,fixed_hold_5bar,0.01614136437005458,0.015,0.0011413643700545796,0.14867046130319583,-0.021238637329036063,5,train
T000065,EURUSD_202507231800_up_000033,EURUSD,up,2025-07-23 18:00:00,1.1771,2025-07-24 04:00:00,1.17738,fixed_hold_10bar,0.023787273808517372,0.015,0.008787273808517373,0.14867046130319583,-0.021238637329036063,10,train
T000066,EURUSD_202507231800_up_000033,EURUSD,up,2025-07-23 18:00:00,1.1771,2025-07-24 18:00:00,1.17655,structure_stop,-0.04672500212386802,0.015,-0.06172500212386802,0.14867046130319583,-0.021238637329036063,24,train
T000067,EURUSD_202507251100_down_000035,EURUSD,down,2025-07-25 11:00:00,1.17207,2025-07-25 16:00:00,1.17286,fixed_hold_5bar,-0.06740211762096704,0.015,-0.08240211762096704,-0.2883786804542528,0.4223297243338717,5,train
T000068,EURUSD_202507251100_down_000035,EURUSD,down,2025-07-25 11:00:00,1.17207,2025-07-27 21:00:00,1.17617,fixed_hold_10bar,-0.34980845853916515,0.015,-0.36480845853916516,-0.2883786804542528,0.4223297243338717,10,train
T000069,EURUSD_202507251100_down_000035,EURUSD,down,2025-07-25 11:00:00,1.17207,2025-07-28 11:00:00,1.16507,structure_stop,0.5972339536034448,0.015,0.5822339536034448,-0.2883786804542528,0.4223297243338717,24,train
T000070,EURUSD_202507301200_down_000038,EURUSD,down,2025-07-30 12:00:00,1.14726,2025-07-30 17:00:00,1.14808,fixed_hold_5bar,-0.07147464393424707,0.015,-0.08647464393424707,-0.006973135993591689,0.5378031135052219,5,train
T000071,EURUSD_202507301200_down_000038,EURUSD,down,2025-07-30 12:00:00,1.14726,2025-07-30 22:00:00,1.14226,fixed_hold_10bar,0.4358209995990354,0.015,0.4208209995990354,-0.006973135993591689,0.5378031135052219,10,train
T000072,EURUSD_202507301200_down_000038,EURUSD,down,2025-07-30 12:00:00,1.14726,2025-07-31 12:00:00,1.14283,structure_stop,0.38613740564474786,0.015,0.37113740564474784,-0.006973135993591689,0.5378031135052219,24,train
T000073,EURUSD_202508050800_down_000039,EURUSD,down,2025-08-05 08:00:00,1.15364,2025-08-05 13:00:00,1.15374,fixed_hold_5bar,-0.008668215387815002,0.015,-0.023668215387815,-0.35626365243924085,0.4282098401581035,5,train
T000074,EURUSD_202508050800_down_000039,EURUSD,down,2025-08-05 08:00:00,1.15364,2025-08-05 18:00:00,1.15732,fixed_hold_10bar,-0.318990326271619,0.015,-0.333990326271619,-0.35626365243924085,0.4282098401581035,10,train
T000075,EURUSD_202508050800_down_000039,EURUSD,down,2025-08-05 08:00:00,1.15364,2025-08-06 08:00:00,1.15747,structure_stop,-0.33199264935335115,0.015,-0.34699264935335117,-0.35626365243924085,0.4282098401581035,24,train
T000076,EURUSD_202508061000_up_000041,EURUSD,up,2025-08-06 10:00:00,1.16067,2025-08-06 15:00:00,1.1646,fixed_hold_5bar,0.3385975341828417,0.015,0.3235975341828417,0.625500788337755,-0.529004798952313,5,train
T000077,EURUSD_202508061000_up_000041,EURUSD,up,2025-08-06 10:00:00,1.16067,2025-08-06 20:00:00,1.16584,fixed_hold_10bar,0.4454323795738579,0.015,0.4304323795738579,0.625500788337755,-0.529004798952313,10,train
T000078,EURUSD_202508061000_up_000041,EURUSD,up,2025-08-06 10:00:00,1.16067,2025-08-07 10:00:00,1.16699,structure_stop,0.5445130829606935,0.015,0.5295130829606934,0.625500788337755,-0.529004798952313,24,train
T000079,EURUSD_202508111400_down_000042,EURUSD,down,2025-08-11 14:00:00,1.15954,2025-08-11 19:00:00,1.16046,fixed_hold_5bar,-0.07934180795833105,0.015,-0.09434180795833105,-0.1957672870276139,0.28718284837091046,5,train
T000080,EURUSD_202508111400_down_000042,EURUSD,down,2025-08-11 14:00:00,1.15954,2025-08-12 00:00:00,1.16149,fixed_hold_10bar,-0.1681701364334043,0.015,-0.1831701364334043,-0.1957672870276139,0.28718284837091046,10,train
T000081,EURUSD_202508111400_down_000042,EURUSD,down,2025-08-11 14:00:00,1.15954,2025-08-12 14:00:00,1.16576,structure_stop,-0.5364196146747755,0.015,-0.5514196146747755,-0.1957672870276139,0.28718284837091046,24,train
T000082,EURUSD_202508111200_down_000043,EURUSD,down,2025-08-11 12:00:00,1.16199,2025-08-11 17:00:00,1.16105,fixed_hold_5bar,0.08089570478232712,0.015,0.06589570478232712,0.015490666873214829,0.09294400123925076,5,train
T000083,EURUSD_202508111200_down_000043,EURUSD,down,2025-08-11 12:00:00,1.16199,2025-08-11 22:00:00,1.16126,fixed_hold_10bar,0.062823260096913,0.015,0.047823260096913,0.015490666873214829,0.09294400123925076,10,train
T000084,EURUSD_202508111200_down_000043,EURUSD,down,2025-08-11 12:00:00,1.16199,2025-08-12 12:00:00,1.1642000000000001,structure_stop,-0.1901909654988464,0.015,-0.2051909654988464,0.015490666873214829,0.09294400123925076,24,train
T000085,EURUSD_202508111100_down_000045,EURUSD,down,2025-08-11 11:00:00,1.16283,2025-08-11 16:00:00,1.16072,fixed_hold_5bar,0.18145386685930498,0.015,0.16645386685930497,0.04815837224702802,0.15823465166877906,5,train
T000086,EURUSD_202508111100_down_000045,EURUSD,down,2025-08-11 11:00:00,1.16283,2025-08-11 21:00:00,1.1615199999999999,fixed_hold_10bar,0.11265619222071536,0.015,0.09765619222071537,0.04815837224702802,0.15823465166877906,10,train
T000087,EURUSD_202508111100_down_000045,EURUSD,down,2025-08-11 11:00:00,1.16283,2025-08-12 11:00:00,1.16049,structure_stop,0.20123319831789765,0.015,0.18623319831789764,0.04815837224702802,0.15823465166877906,24,train
T000088,EURUSD_202508121400_up_000046,EURUSD,up,2025-08-12 14:00:00,1.16576,2025-08-12 19:00:00,1.16742,fixed_hold_5bar,0.14239637661268142,0.015,0.12739637661268144,0.6193384573153998,-0.5001029371397202,5,train
T000089,EURUSD_202508121400_up_000046,EURUSD,up,2025-08-12 14:00:00,1.16576,2025-08-13 00:00:00,1.16795,fixed_hold_10bar,0.18786027998903174,0.015,0.17286027998903175,0.6193384573153998,-0.5001029371397202,10,train
T000090,EURUSD_202508121400_up_000046,EURUSD,up,2025-08-12 14:00:00,1.16576,2025-08-13 14:00:00,1.17197,structure_stop,0.5326996980510611,0.015,0.5176996980510611,0.6193384573153998,-0.5001029371397202,24,train
T000091,EURUSD_202508140800_down_000047,EURUSD,down,2025-08-14 08:00:00,1.16681,2025-08-14 13:00:00,1.16498,fixed_hold_5bar,0.15683787420402623,0.015,0.14183787420402622,-0.12341340920973491,0.24768385598341286,5,train
T000092,EURUSD_202508140800_down_000047,EURUSD,down,2025-08-14 08:00:00,1.16681,2025-08-14 18:00:00,1.16411,fixed_hold_10bar,0.2314001422682292,0.015,0.21640014226822918,-0.12341340920973491,0.24768385598341286,10,train
T000093,EURUSD_202508140800_down_000047,EURUSD,down,2025-08-14 08:00:00,1.16681,2025-08-15 08:00:00,1.1682,structure_stop,-0.11912822138994374,0.015,-0.13412822138994374,-0.12341340920973491,0.24768385598341286,24,train
T000094,EURUSD_202508181600_down_000049,EURUSD,down,2025-08-18 16:00:00,1.16576,2025-08-18 21:00:00,1.16608,fixed_hold_5bar,-0.027449903925344667,0.015,-0.042449903925344666,-0.18957589898435745,0.29937551468569806,5,train
T000095,EURUSD_202508181600_down_000049,EURUSD,down,2025-08-18 16:00:00,1.16576,2025-08-19 02:00:00,1.16525,fixed_hold_10bar,0.043748284381005566,0.015,0.028748284381005566,-0.18957589898435745,0.29937551468569806,10,train
T000096,EURUSD_202508181600_down_000049,EURUSD,down,2025-08-18 16:00:00,1.16576,2025-08-19 16:00:00,1.16561,structure_stop,0.012867142464990433,0.015,-0.0021328575350095663,-0.18957589898435745,0.29937551468569806,24,train
T000097,EURUSD_202508181400_down_000050,EURUSD,down,2025-08-18 14:00:00,1.16637,2025-08-18 19:00:00,1.16668,fixed_hold_5bar,-0.026578187024703354,0.015,-0.04157818702470335,-0.12946149163645518,0.2409184049658324,5,train
T000098,EURUSD_202508181400_down_000050,EURUSD,down,2025-08-18 14:00:00,1.16637,2025-08-19 00:00:00,1.16581,fixed_hold_10bar,0.04801220881880484,0.015,0.03301220881880484,-0.12946149163645518,0.2409184049658324,10,train
T000099,EURUSD_202508181400_down_000050,EURUSD,down,2025-08-18 14:00:00,1.16637,2025-08-19 14:00:00,1.16718,structure_stop,-0.06944623061294439,0.015,-0.08444623061294439,-0.12946149163645518,0.2409184049658324,24,train
T000100,EURUSD_202508200100_down_000051,EURUSD,down,2025-08-20 01:00:00,1.16272,2025-08-20 06:00:00,1.16332,fixed_hold_5bar,-0.05160313747075254,0.015,-0.06660313747075254,-0.2734966285950152,0.39648410623365926,5,train
T000101,EURUSD_202508200100_down_000051,EURUSD,down,2025-08-20 01:00:00,1.16272,2025-08-20 11:00:00,1.16417,fixed_hold_10bar,-0.12470758222099486,0.015,-0.13970758222099486,-0.2734966285950152,0.39648410623365926,10,train
T000102,EURUSD_202508200100_down_000051,EURUSD,down,2025-08-20 01:00:00,1.16272,2025-08-21 01:00:00,1.16455,structure_stop,-0.15738956928581244,0.015,-0.17238956928581245,-0.2734966285950152,0.39648410623365926,24,train
T000103,EURUSD_202508211400_down_000053,EURUSD,down,2025-08-21 14:00:00,1.16153,2025-08-21 19:00:00,1.1604700000000001,fixed_hold_5bar,0.09125894294592812,0.015,0.07625894294592812,0.038742004080810605,0.11880881251454194,5,train
T000104,EURUSD_202508211400_down_000053,EURUSD,down,2025-08-21 14:00:00,1.16153,2025-08-22 00:00:00,1.16145,fixed_hold_10bar,0.006887467392134338,0.015,-0.008112532607865663,0.038742004080810605,0.11880881251454194,10,train
T000105,EURUSD_202508211400_down_000053,EURUSD,down,2025-08-21 14:00:00,1.16153,2025-08-22 14:00:00,1.17178,structure_stop,-0.8824567596187867,0.015,-0.8974567596187867,0.038742004080810605,0.11880881251454194,24,train
T000106,EURUSD_202508221400_up_000057,EURUSD,up,2025-08-22 14:00:00,1.17178,2025-08-22 19:00:00,1.17197,fixed_hold_5bar,0.016214647800774248,0.015,0.0012146478007742482,0.2090836163785065,-0.03242929560156744,5,train
T000107,EURUSD_202508221400_up_000057,EURUSD,up,2025-08-22 14:00:00,1.17178,2025-08-25 00:00:00,1.16977,fixed_hold_10bar,-0.1715339056819597,0.015,-0.1865339056819597,0.2090836163785065,-0.03242929560156744,10,train
T000108,EURUSD_202508221400_up_000057,EURUSD,up,2025-08-22 14:00:00,1.17178,2025-08-25 14:00:00,1.16897,structure_stop,-0.2398061069484015,0.015,-0.2548061069484015,0.2090836163785065,-0.03242929560156744,24,train
T000109,EURUSD_202508270800_down_000058,EURUSD,down,2025-08-27 08:00:00,1.15885,2025-08-27 13:00:00,1.15975,fixed_hold_5bar,-0.07766320058679924,0.015,-0.09266320058679924,-0.4815118436381017,0.5686672131854938,5,train
T000110,EURUSD_202508270800_down_000058,EURUSD,down,2025-08-27 08:00:00,1.15885,2025-08-27 18:00:00,1.16302,fixed_hold_10bar,-0.35983949605212123,0.015,-0.37483949605212125,-0.4815118436381017,0.5686672131854938,10,train
T000111,EURUSD_202508270800_down_000058,EURUSD,down,2025-08-27 08:00:00,1.15885,2025-08-28 08:00:00,1.1642000000000001,structure_stop,-0.46166458126592647,0.015,-0.4766645812659265,-0.4815118436381017,0.5686672131854938,24,train
T000112,EURUSD_202508291400_up_000060,EURUSD,up,2025-08-29 14:00:00,1.17042,2025-08-29 19:00:00,1.16978,fixed_hold_5bar,-0.05468122554296525,0.015,-0.06968122554296524,0.2716973394166163,-0.12132396917345711,5,train
T000113,EURUSD_202508291400_up_000060,EURUSD,up,2025-08-29 14:00:00,1.17042,2025-09-01 00:00:00,1.16968,fixed_hold_10bar,-0.06322516703405298,0.015,-0.07822516703405298,0.2716973394166163,-0.12132396917345711,10,train
T000114,EURUSD_202508291400_up_000060,EURUSD,up,2025-08-29 14:00:00,1.17042,2025-09-01 14:00:00,1.17106,structure_stop,0.05468122554296525,0.015,0.03968122554296525,0.2716973394166163,-0.12132396917345711,24,train
T000115,EURUSD_202509020700_down_000062,EURUSD,down,2025-09-02 07:00:00,1.16455,2025-09-02 12:00:00,1.1616900000000001,fixed_hold_5bar,0.24558842471339684,0.015,0.23058842471339686,-0.034348031428444975,0.5212313769267116,5,train
