trade_id,symbol,direction,entry_time,exit_time,exit_rule,gross_pnl_pct,net_pnl_pct,bars_held,fold
T000025,GBPUSD,up,2025-07-01 07:00:00,2025-07-01 12:00:00,fixed_hold_5bar,-0.19030877962679627,-0.20530877962679628,5,train
T000026,GBPUSD,up,2025-09-15 10:00:00,2025-09-15 15:00:00,fixed_hold_5bar,-0.0007349428581975902,-0.01573494285819759,5,validation
T000027,GBPUSD,up,2026-01-22 15:00:00,2026-01-22 20:00:00,fixed_hold_5bar,0.14469095496029502,0.12969095496029504,5,test
T000028,GBPUSD,down,2026-03-27 10:00:00,2026-03-27 15:00:00,fixed_hold_5bar,0.07969145872960243,0.06469145872960243,5,test
T000029,GBPUSD,down,2026-04-23 19:00:00,2026-04-24 00:00:00,fixed_hold_5bar,-0.00371277938665668,-0.018712779386656678,5,test
T000030,GBPUSD,up,2026-05-24 21:00:00,2026-05-25 02:00:00,fixed_hold_5bar,0.1463965637679672,0.1313965637679672,5,test
T000031,USDJPY,up,2024-06-17 11:00:00,2024-06-17 16:00:00,fixed_hold_5bar,-0.03864673086670492,-0.05364673086670492,5,train
T000032,USDJPY,up,2024-06-18 07:00:00,2024-06-18 12:00:00,fixed_hold_5bar,-0.18719604358631717,-0.20219604358631715,5,train
T000033,USDJPY,up,2024-09-20 09:00:00,2024-09-20 14:00:00,fixed_hold_5bar,0.33418094404379406,0.31918094404379405,5,train
T000034,USDJPY,down,2024-09-24 22:00:00,2024-09-25 03:00:00,fixed_hold_5bar,-0.17757394836374632,-0.1925739483637463,5,train
T000035,USDJPY,up,2024-10-14 07:00:00,2024-10-14 12:00:00,fixed_hold_5bar,0.25577159997857746,0.24077159997857744,5,train
T000036,USDJPY,up,2024-10-14 10:00:00,2024-10-14 15:00:00,fixed_hold_5bar,0.20734121675852257,0.19234121675852256,5,train
T000037,USDJPY,down,2024-12-03 13:00:00,2024-12-03 18:00:00,fixed_hold_5bar,-0.12294090774728772,-0.13794090774728773,5,train
T000038,USDJPY,up,2024-12-23 12:00:00,2024-12-23 17:00:00,fixed_hold_5bar,0.012091513666595893,-0.0029084863334041065,5,train
T000039,USDJPY,down,2025-01-06 12:00:00,2025-01-06 17:00:00,fixed_hold_5bar,-0.4611557596632126,-0.4761557596632126,5,train
T000040,USDJPY,up,2025-01-06 01:00:00,2025-01-06 06:00:00,fixed_hold_5bar,0.02030289379683826,0.0053028937968382615,5,train
T000041,USDJPY,up,2025-01-10 04:00:00,2025-01-10 09:00:00,fixed_hold_5bar,-0.28665054520429073,-0.30165054520429074,5,train
T000042,USDJPY,up,2025-01-22 15:00:00,2025-01-22 20:00:00,fixed_hold_5bar,0.0946315762551629,0.0796315762551629,5,train
T000043,USDJPY,down,2025-01-30 00:00:00,2025-01-30 05:00:00,fixed_hold_5bar,0.15318488834307906,0.13818488834307907,5,train
T000044,USDJPY,up,2025-02-28 07:00:00,2025-02-28 12:00:00,fixed_hold_5bar,0.15090175431599218,0.13590175431599216,5,train
T000045,USDJPY,down,2025-04-20 22:00:00,2025-04-21 03:00:00,fixed_hold_5bar,0.6935380317066144,0.6785380317066144,5,train
T000046,USDJPY,up,2025-06-17 16:00:00,2025-06-17 21:00:00,fixed_hold_5bar,-0.0117066183711441,-0.0267066183711441,5,train
T000047,USDJPY,down,2025-08-07 06:00:00,2025-08-07 11:00:00,fixed_hold_5bar,-0.3105188252037704,-0.3255188252037704,5,train
T000048,USDJPY,up,2025-08-08 12:00:00,2025-08-08 17:00:00,fixed_hold_5bar,-0.06967038467522686,-0.08467038467522686,5,train
T000049,USDJPY,up,2025-08-08 09:00:00,2025-08-08 14:00:00,fixed_hold_5bar,0.07244169120882794,0.057441691208827944,5,train
T000050,USDJPY,up,2025-08-27 09:00:00,2025-08-27 14:00:00,fixed_hold_5bar,-0.1155171249071082,-0.1305171249071082,5,validation
T000051,USDJPY,up,2025-09-02 01:00:00,2025-09-02 06:00:00,fixed_hold_5bar,0.28535021485989526,0.27035021485989524,5,validation
T000052,USDJPY,down,2025-09-05 12:00:00,2025-09-05 17:00:00,fixed_hold_5bar,0.01629394272679193,0.0012939427267919315,5,validation
T000053,USDJPY,down,2025-09-16 02:00:00,2025-09-16 07:00:00,fixed_hold_5bar,0.1787316171473654,0.1637316171473654,5,validation
T000054,USDJPY,up,2025-10-21 04:00:00,2025-10-21 09:00:00,fixed_hold_5bar,0.47659394196144805,0.46159394196144804,5,validation
T000055,USDJPY,up,2025-10-21 09:00:00,2025-10-21 14:00:00,fixed_hold_5bar,0.04743332981975515,0.03243332981975515,5,validation
T000056,USDJPY,up,2026-01-09 00:00:00,2026-01-09 05:00:00,fixed_hold_5bar,0.23566578769697488,0.22066578769697487,5,test
T000057,USDJPY,up,2026-01-09 05:00:00,2026-01-09 10:00:00,fixed_hold_5bar,0.17538062679509825,0.16038062679509824,5,test
T000058,USDJPY,up,2026-02-06 21:00:00,2026-02-09 02:00:00,fixed_hold_5bar,-0.2607479012973776,-0.27574790129737764,5,test
T000059,USDJPY,up,2026-03-08 22:00:00,2026-03-09 03:00:00,fixed_hold_5bar,0.34489075301147254,0.3298907530114725,5,test
T000060,USDJPY,up,2026-03-25 18:00:00,2026-03-25 23:00:00,fixed_hold_5bar,-0.01568273205738982,-0.03068273205738982,5,test
T000061,AUDUSD,down,2024-06-14 06:00:00,2024-06-14 11:00:00,fixed_hold_5bar,0.07703229314563793,0.062032293145637935,5,train
T000062,AUDUSD,down,2024-09-06 14:00:00,2024-09-06 19:00:00,fixed_hold_5bar,0.36575352690900237,0.35075352690900236,5,train
T000063,AUDUSD,up,2024-09-12 16:00:00,2024-09-12 21:00:00,fixed_hold_5bar,0.24608134106872814,0.23108134106872813,5,train
T000064,AUDUSD,down,2024-10-31 13:00:00,2024-10-31 18:00:00,fixed_hold_5bar,-0.39857672983827885,-0.41357672983827887,5,train
T000065,AUDUSD,down,2024-11-25 23:00:00,2024-11-26 04:00:00,fixed_hold_5bar,-0.4564373133635402,-0.4714373133635402,5,train
T000066,AUDUSD,down,2024-12-06 11:00:00,2024-12-06 16:00:00,fixed_hold_5bar,0.5393020247206102,0.5243020247206102,5,train
T000067,AUDUSD,down,2024-12-31 15:00:00,2024-12-31 20:00:00,fixed_hold_5bar,0.040378589656616025,0.025378589656616025,5,train
T000068,AUDUSD,down,2025-01-17 12:00:00,2025-01-17 17:00:00,fixed_hold_5bar,-0.3007081191192118,-0.3157081191192118,5,train
T000069,AUDUSD,up,2025-01-20 13:00:00,2025-01-20 18:00:00,fixed_hold_5bar,-0.054268886370529915,-0.06926888637052991,5,train
T000070,AUDUSD,up,2025-01-24 02:00:00,2025-01-24 07:00:00,fixed_hold_5bar,-0.060149423831824735,-0.07514942383182474,5,train
T000071,AUDUSD,up,2025-01-23 16:00:00,2025-01-23 21:00:00,fixed_hold_5bar,-0.0381788679965491,-0.0531788679965491,5,train
T000072,AUDUSD,up,2025-02-20 08:00:00,2025-02-20 13:00:00,fixed_hold_5bar,0.023534580143087652,0.008534580143087653,5,train
T000073,AUDUSD,down,2025-03-10 17:00:00,2025-03-10 22:00:00,fixed_hold_5bar,0.2306639941458992,0.2156639941458992,5,train
T000074,AUDUSD,down,2025-03-28 03:00:00,2025-03-28 08:00:00,fixed_hold_5bar,-0.22283058508946138,-0.23783058508946137,5,train
T000075,AUDUSD,up,2025-04-28 18:00:00,2025-04-28 23:00:00,fixed_hold_5bar,0.038909900235011514,0.023909900235011515,5,train
T000076,AUDUSD,down,2025-06-12 01:00:00,2025-06-12 06:00:00,fixed_hold_5bar,-0.08933797480053371,-0.10433797480053371,5,train
T000077,AUDUSD,down,2025-06-20 20:00:00,2025-06-23 01:00:00,fixed_hold_5bar,0.3102603083987468,0.2952603083987468,5,train
T000078,AUDUSD,up,2025-07-22 14:00:00,2025-07-22 19:00:00,fixed_hold_5bar,0.1099992361164241,0.09499923611642411,5,train
T000079,AUDUSD,up,2025-08-06 02:00:00,2025-08-06 07:00:00,fixed_hold_5bar,0.18202853837253513,0.16702853837253512,5,train
T000080,AUDUSD,up,2025-12-10 19:00:00,2025-12-11 00:00:00,fixed_hold_5bar,-0.06600066000659946,-0.08100066000659946,5,validation
T000081,AUDUSD,down,2026-02-24 12:00:00,2026-02-24 17:00:00,fixed_hold_5bar,-0.31950696525183886,-0.3345069652518389,5,test
T000082,AUDUSD,up,2026-02-25 02:00:00,2026-02-25 07:00:00,fixed_hold_5bar,0.12685883430826864,0.11185883430826864,5,test
T000083,AUDUSD,down,2026-03-03 09:00:00,2026-03-03 14:00:00,fixed_hold_5bar,0.9204545454545356,0.9054545454545356,5,test
T000084,AUDUSD,down,2026-03-26 11:00:00,2026-03-26 16:00:00,fixed_hold_5bar,0.15919649188821366,0.14419649188821365,5,test
T000085,AUDUSD,down,2026-03-26 10:00:00,2026-03-26 15:00:00,fixed_hold_5bar,0.32164543999076234,0.3066454399907623,5,test
T000086,CADJPY,up,2024-06-26 10:00:00,2024-06-26 15:00:00,fixed_hold_5bar,0.1536977107579917,0.1386977107579917,5,train
T000087,CADJPY,down,2024-07-22 05:00:00,2024-07-22 10:00:00,fixed_hold_5bar,0.20293556795717302,0.18793556795717303,5,train
T000088,CADJPY,up,2024-08-30 15:00:00,2024-08-30 20:00:00,fixed_hold_5bar,0.13683684979381658,0.12183684979381658,5,train
T000089,CADJPY,down,2024-09-10 14:00:00,2024-09-10 19:00:00,fixed_hold_5bar,0.26691578806886535,0.25191578806886533,5,train
T000090,CADJPY,down,2024-12-06 13:00:00,2024-12-06 18:00:00,fixed_hold_5bar,0.24387947269303234,0.22887947269303233,5,train
T000091,CADJPY,down,2025-01-03 16:00:00,2025-01-03 21:00:00,fixed_hold_5bar,-0.05333970957448425,-0.06833970957448425,5,train
T000092,CADJPY,down,2025-01-27 08:00:00,2025-01-27 13:00:00,fixed_hold_5bar,0.45789498076655677,0.44289498076655676,5,train
T000093,CADJPY,down,2025-04-15 14:00:00,2025-04-15 19:00:00,fixed_hold_5bar,0.10426309378806269,0.08926309378806269,5,train
T000094,CADJPY,down,2025-04-21 00:00:00,2025-04-21 05:00:00,fixed_hold_5bar,0.18597367004356868,0.17097367004356867,5,train
T000095,CADJPY,down,2025-04-28 14:00:00,2025-04-28 19:00:00,fixed_hold_5bar,0.4406139543891912,0.4256139543891912,5,train
T000096,CADJPY,down,2025-05-27 00:00:00,2025-05-27 05:00:00,fixed_hold_5bar,-0.5826460232479614,-0.5976460232479615,5,train
T000097,CADJPY,up,2025-07-28 15:00:00,2025-07-28 20:00:00,fixed_hold_5bar,-0.07393237036420777,-0.08893237036420777,5,train
T000098,CADJPY,up,2025-08-27 03:00:00,2025-08-27 08:00:00,fixed_hold_5bar,-0.00374510795272801,-0.018745107952728008,5,validation
T000099,CADJPY,up,2025-08-27 10:00:00,2025-08-27 15:00:00,fixed_hold_5bar,-0.05798836491517969,-0.07298836491517968,5,validation
T000100,CADJPY,up,2025-12-12 08:00:00,2025-12-12 13:00:00,fixed_hold_5bar,0.1192010878202897,0.1042010878202897,5,validation
T000101,CADJPY,up,2026-01-21 14:00:00,2026-01-21 19:00:00,fixed_hold_5bar,-0.05062186340825392,-0.06562186340825392,5,test
T000102,CADJPY,up,2026-02-27 15:00:00,2026-02-27 20:00:00,fixed_hold_5bar,0.052432885906042254,0.037432885906042254,5,test
T000103,CADJPY,up,2026-03-05 11:00:00,2026-03-05 16:00:00,fixed_hold_5bar,-0.3014892529477619,-0.3164892529477619,5,test
T000104,CADJPY,up,2026-03-06 16:00:00,2026-03-06 21:00:00,fixed_hold_5bar,0.3209248155976361,0.30592481559763607,5,test
T000105,CADJPY,down,2026-03-19 07:00:00,2026-03-19 12:00:00,fixed_hold_5bar,0.1354230460697219,0.12042304606972189,5,test
T000106,CADJPY,up,2026-04-16 12:00:00,2026-04-16 17:00:00,fixed_hold_5bar,0.2164744844716253,0.2014744844716253,5,test
T000107,CHFJPY,down,2024-07-22 05:00:00,2024-07-22 10:00:00,fixed_hold_5bar,-0.011320348893158678,-0.02632034889315868,5,train
T000108,CHFJPY,up,2024-12-26 11:00:00,2024-12-26 16:00:00,fixed_hold_5bar,0.26215388833044134,0.24715388833044133,5,train
T000109,CHFJPY,up,2025-03-03 10:00:00,2025-03-03 15:00:00,fixed_hold_5bar,-0.03287979148234464,-0.04787979148234464,5,train
T000110,CHFJPY,up,2025-03-03 11:00:00,2025-03-03 16:00:00,fixed_hold_5bar,-0.20214548511934852,-0.2171454851193485,5,train
T000111,CHFJPY,down,2025-03-10 14:00:00,2025-03-10 19:00:00,fixed_hold_5bar,0.04426525655904164,0.029265256559041643,5,train
T000112,CHFJPY,down,2025-03-10 13:00:00,2025-03-10 18:00:00,fixed_hold_5bar,0.18044286175210072,0.1654428617521007,5,train
T000113,CHFJPY,down,2025-04-17 12:00:00,2025-04-17 17:00:00,fixed_hold_5bar,0.24259426396785166,0.22759426396785165,5,train
T000114,CHFJPY,up,2025-04-25 13:00:00,2025-04-25 18:00:00,fixed_hold_5bar,0.2419573716153462,0.22695737161534618,5,train
T000115,CHFJPY,down,2025-06-03 11:00:00,2025-06-03 16:00:00,fixed_hold_5bar,-0.28983843659425224,-0.30483843659425225,5,train
T000116,CHFJPY,up,2025-06-04 10:00:00,2025-06-04 15:00:00,fixed_hold_5bar,-0.2655731525532165,-0.2805731525532165,5,train
T000117,CHFJPY,down,2025-08-14 00:00:00,2025-08-14 05:00:00,fixed_hold_5bar,0.23212169103121397,0.21712169103121398,5,train
T000118,CHFJPY,down,2025-08-13 23:00:00,2025-08-14 04:00:00,fixed_hold_5bar,0.559649439529958,0.544649439529958,5,train
T000119,CHFJPY,down,2025-08-22 15:00:00,2025-08-22 20:00:00,fixed_hold_5bar,-0.059512434822968995,-0.07451243482296899,5,validation
T000120,CHFJPY,up,2025-08-27 12:00:00,2025-08-27 17:00:00,fixed_hold_5bar,-0.09136442986963055,-0.10636442986963054,5,validation
T000121,CHFJPY,up,2025-10-19 23:00:00,2025-10-20 04:00:00,fixed_hold_5bar,-0.10623359821611605,-0.12123359821611605,5,validation
T000122,CHFJPY,up,2025-10-21 05:00:00,2025-10-21 10:00:00,fixed_hold_5bar,0.1330239914529418,0.1180239914529418,5,validation
T000123,CHFJPY,down,2026-01-05 08:00:00,2026-01-05 13:00:00,fixed_hold_5bar,0.056781022970962984,0.041781022970962985,5,validation
T000124,CHFJPY,up,2026-01-30 13:00:00,2026-01-30 18:00:00,fixed_hold_5bar,-0.2739862508717801,-0.2889862508717801,5,test
T000125,CHFJPY,down,2026-02-23 11:00:00,2026-02-23 16:00:00,fixed_hold_5bar,0.04409502477839437,0.029095024778394374,5,test
T000126,CHFJPY,up,2026-02-24 07:00:00,2026-02-24 12:00:00,fixed_hold_5bar,0.043226591806830555,0.028226591806830556,5,test
T000127,CHFJPY,down,2026-03-12 19:00:00,2026-03-13 00:00:00,fixed_hold_5bar,0.07545122793174454,0.06045122793174454,5,test
T000128,XAUUSD,up,2024-06-14 10:00:00,2024-06-14 15:00:00,fixed_hold_5bar,-0.18923059099158782,-0.21923059099158781,5,train
T000129,XAUUSD,up,2024-07-03 06:00:00,2024-07-03 11:00:00,fixed_hold_5bar,0.22477767949094962,0.19477767949094962,5,train
T000130,XAUUSD,up,2024-08-16 12:00:00,2024-08-16 17:00:00,fixed_hold_5bar,0.3254988842331763,0.2954988842331763,5,train
T000131,XAUUSD,up,2024-09-05 06:00:00,2024-09-05 11:00:00,fixed_hold_5bar,0.43205341170456285,0.4020534117045629,5,train
T000132,XAUUSD,up,2024-09-20 06:00:00,2024-09-20 11:00:00,fixed_hold_5bar,0.31780392879348673,0.2878039287934867,5,train
T000133,XAUUSD,down,2024-11-11 01:00:00,2024-11-11 06:00:00,fixed_hold_5bar,-0.008604692924698393,-0.03860469292469839,5,train
T000134,XAUUSD,down,2024-12-05 14:00:00,2024-12-05 19:00:00,fixed_hold_5bar,0.39844560762956815,0.36844560762956813,5,train
T000135,XAUUSD,up,2025-01-10 10:00:00,2025-01-10 15:00:00,fixed_hold_5bar,0.4386635681700425,0.40866356817004246,5,train
T000136,XAUUSD,up,2025-01-21 01:00:00,2025-01-21 06:00:00,fixed_hold_5bar,0.23584124683123955,0.20584124683123955,5,train
T000137,XAUUSD,down,2025-02-25 15:00:00,2025-02-25 20:00:00,fixed_hold_5bar,-0.23642370431550316,-0.26642370431550316,5,train
T000138,XAUUSD,up,2025-03-27 09:00:00,2025-03-27 14:00:00,fixed_hold_5bar,0.5835775871994604,0.5535775871994604,5,train
T000139,XAUUSD,up,2025-04-02 22:00:00,2025-04-03 03:00:00,fixed_hold_5bar,0.06612116703861039,0.03612116703861039,5,train
T000140,XAUUSD,down,2025-04-30 08:00:00,2025-04-30 13:00:00,fixed_hold_5bar,-0.7432012763210731,-0.7732012763210732,5,train
T000141,XAUUSD,down,2025-06-24 05:00:00,2025-06-24 10:00:00,fixed_hold_5bar,0.1947790803066116,0.1647790803066116,5,train
T000142,XAUUSD,up,2025-09-05 12:00:00,2025-09-05 17:00:00,fixed_hold_5bar,0.44689117362001407,0.41689117362001404,5,validation
T000143,XAUUSD,up,2025-09-26 13:00:00,2025-09-26 18:00:00,fixed_hold_5bar,0.44126755434103365,0.4112675543410337,5,validation
T000144,XAUUSD,up,2025-10-16 14:00:00,2025-10-16 19:00:00,fixed_hold_5bar,1.0344487865751406,1.0044487865751406,5,validation
T000145,XAUUSD,up,2025-10-16 15:00:00,2025-10-16 20:00:00,fixed_hold_5bar,1.2233589486788439,1.1933589486788438,5,validation
T000146,XAUUSD,down,2025-11-04 17:00:00,2025-11-04 23:00:00,fixed_hold_5bar,0.5148018164716386,0.48480181647163856,5,validation
T000147,XAUUSD,up,2025-11-10 00:00:00,2025-11-10 05:00:00,fixed_hold_5bar,1.224341561943431,1.194341561943431,5,validation
T000148,XAUUSD,up,2025-11-28 00:00:00,2025-11-28 05:00:00,fixed_hold_5bar,0.053582620094434145,0.023582620094434147,5,validation
T000149,XAUUSD,up,2025-12-22 01:00:00,2025-12-22 06:00:00,fixed_hold_5bar,0.8238856097232572,0.7938856097232572,5,validation
T000150,XAUUSD,up,2025-12-22 00:00:00,2025-12-22 05:00:00,fixed_hold_5bar,0.8094485302540823,0.7794485302540822,5,validation
T000151,XAUUSD,up,2026-01-09 14:00:00,2026-01-09 19:00:00,fixed_hold_5bar,0.10813937964488857,0.07813937964488857,5,test
T000152,XAUUSD,up,2026-02-11 10:00:00,2026-02-11 15:00:00,fixed_hold_5bar,-0.6487437462202422,-0.6787437462202423,5,test
T000153,XAUUSD,up,2026-02-20 20:00:00,2026-02-23 02:00:00,fixed_hold_5bar,1.5216751378613333,1.4916751378613333,5,test
T000154,XAUUSD,up,2026-04-07 22:00:00,2026-04-08 03:00:00,fixed_hold_5bar,-0.4267419415097759,-0.4567419415097759,5,test
T000155,XAUUSD,up,2026-04-17 12:00:00,2026-04-17 17:00:00,fixed_hold_5bar,0.3338629469904748,0.3038629469904748,5,test
T000156,XAUUSD,down,2026-04-28 05:00:00,2026-04-28 10:00:00,fixed_hold_5bar,0.6265220470129113,0.5965220470129112,5,test
T000157,XAGUSD,down,2024-08-14 16:00:00,2024-08-14 22:00:00,fixed_hold_5bar,-0.9887574614567678,-1.0187574614567678,5,train
T000158,XAGUSD,down,2024-12-18 19:00:00,2024-12-19 01:00:00,fixed_hold_5bar,0.9675793717453394,0.9375793717453393,5,train
T000159,XAGUSD,down,2024-12-27 12:00:00,2024-12-27 17:00:00,fixed_hold_5bar,0.5283478967689453,0.4983478967689453,5,train
T000160,XAGUSD,up,2025-01-09 10:00:00,2025-01-09 15:00:00,fixed_hold_5bar,-0.3203434610303874,-0.3503434610303874,5,train
T000161,XAGUSD,down,2025-01-13 11:00:00,2025-01-13 16:00:00,fixed_hold_5bar,0.8573629391473264,0.8273629391473264,5,train
T000162,XAGUSD,up,2025-02-18 14:00:00,2025-02-18 19:00:00,fixed_hold_5bar,0.7241485118134308,0.6941485118134307,5,train
T000163,XAGUSD,up,2025-04-11 13:00:00,2025-04-11 18:00:00,fixed_hold_5bar,1.8971732119142408,1.8671732119142408,5,train
T000164,XAGUSD,up,2025-04-16 05:00:00,2025-04-16 10:00:00,fixed_hold_5bar,1.4007758142971438,1.3707758142971438,5,train
T000165,XAGUSD,up,2025-04-16 06:00:00,2025-04-16 11:00:00,fixed_hold_5bar,0.9905240884418423,0.9605240884418422,5,train
T000166,XAGUSD,up,2025-06-05 07:00:00,2025-06-05 12:00:00,fixed_hold_5bar,3.2944168304242303,3.2644168304242305,5,train
T000167,XAGUSD,up,2025-06-05 08:00:00,2025-06-05 13:00:00,fixed_hold_5bar,2.678186985102046,2.648186985102046,5,train
T000168,XAGUSD,up,2025-07-18 06:00:00,2025-07-18 11:00:00,fixed_hold_5bar,0.14349822584011615,0.11349822584011615,5,train
T000169,XAGUSD,up,2025-09-03 14:00:00,2025-09-03 19:00:00,fixed_hold_5bar,0.18273518017689458,0.15273518017689458,5,validation
T000170,XAGUSD,up,2025-11-10 02:00:00,2025-11-10 07:00:00,fixed_hold_5bar,1.2585929053709428,1.2285929053709428,5,validation
T000171,XAGUSD,up,2025-12-09 15:00:00,2025-12-09 20:00:00,fixed_hold_5bar,0.9249879602105753,0.8949879602105753,5,validation
T000172,XAGUSD,up,2026-01-28 23:00:00,2026-01-29 04:00:00,fixed_hold_5bar,0.5804516134515137,0.5504516134515137,5,test
T000173,XAGUSD,up,2026-01-28 21:00:00,2026-01-29 03:00:00,fixed_hold_5bar,0.5096708982200054,0.4796708982200054,5,test
T000174,XAGUSD,up,2026-02-11 06:00:00,2026-02-11 11:00:00,fixed_hold_5bar,3.2093257537598063,3.1793257537598065,5,test
T000175,XAGUSD,up,2026-02-20 08:00:00,2026-02-20 13:00:00,fixed_hold_5bar,1.0484829527682304,1.0184829527682304,5,test
T000176,XAGUSD,up,2026-02-20 09:00:00,2026-02-20 14:00:00,fixed_hold_5bar,1.5547782355943327,1.5247782355943327,5,test
T000177,XAGUSD,up,2026-05-24 22:00:00,2026-05-25 03:00:00,fixed_hold_5bar,-0.24933809731897622,-0.2793380973189762,5,test
T000178,US30,down,2024-06-13 13:00:00,2024-06-13 18:00:00,fixed_hold_5bar,-0.4622656209421908,-0.48226562094219083,5,train
T000179,US30,down,2024-06-14 09:00:00,2024-06-14 14:00:00,fixed_hold_5bar,-0.16408813877168307,-0.18408813877168306,5,train
T000180,US30,up,2024-07-08 12:00:00,2024-07-08 17:00:00,fixed_hold_5bar,-0.3066867772750126,-0.3266867772750126,5,train
T000181,US30,up,2024-09-27 12:00:00,2024-09-27 17:00:00,fixed_hold_5bar,0.2533130057464525,0.2333130057464525,5,train
T000182,US30,down,2024-10-30 23:00:00,2024-10-31 04:00:00,fixed_hold_5bar,0.07324622545660751,0.05324622545660751,5,train
T000183,US30,up,2025-02-05 16:00:00,2025-02-05 21:00:00,fixed_hold_5bar,0.5378863966075215,0.5178863966075214,5,train
T000184,US30,down,2025-04-15 22:00:00,2025-04-16 03:00:00,fixed_hold_5bar,-0.004946699314882144,-0.024946699314882144,5,train
T000185,US30,up,2025-05-08 03:00:00,2025-05-08 08:00:00,fixed_hold_5bar,0.1544215224996984,0.1344215224996984,5,train
T000186,US30,up,2025-08-07 09:00:00,2025-08-07 14:00:00,fixed_hold_5bar,-1.0954476070755141,-1.1154476070755142,5,train
T000187,US30,up,2025-09-11 13:00:00,2025-09-11 18:00:00,fixed_hold_5bar,0.3307367596501153,0.31073675965011527,5,validation
T000188,US30,up,2025-09-22 14:00:00,2025-09-22 19:00:00,fixed_hold_5bar,0.10070709235054638,0.08070709235054638,5,validation
T000189,US30,down,2025-09-25 11:00:00,2025-09-25 16:00:00,fixed_hold_5bar,0.10784694361761787,0.08784694361761787,5,validation
T000190,US30,up,2025-11-25 15:00:00,2025-11-25 20:00:00,fixed_hold_5bar,0.7560871422469031,0.7360871422469031,5,validation
T000191,US30,up,2026-01-05 14:00:00,2026-01-05 19:00:00,fixed_hold_5bar,0.3663227303254167,0.34632273032541666,5,validation
T000192,US30,down,2026-02-12 16:00:00,2026-02-12 21:00:00,fixed_hold_5bar,0.2837764405176404,0.2637764405176404,5,test
