trade_id,symbol,direction,entry_time,exit_time,exit_rule,gross_pnl_pct,net_pnl_pct,bars_held,fold
T000001,EURUSD,up,2024-08-02 12:00:00,2024-08-05 16:00:00,1r_partial_trail,0.8011422589916151,0.786142258991615,28,train
T000002,EURUSD,down,2024-09-23 07:00:00,2024-09-24 13:00:00,1r_partial_time,-0.3423115034681583,-0.3573115034681583,30,train
T000003,EURUSD,down,2024-10-01 07:00:00,2024-10-02 13:00:00,1r_partial_time,0.5740197577960567,0.5590197577960567,30,train
T000004,EURUSD,up,2024-12-05 13:00:00,2024-12-06 19:00:00,1r_partial_time,-0.12019003274467495,-0.13519003274467495,30,train
T000005,EURUSD,down,2024-12-10 08:00:00,2024-12-11 14:00:00,1r_partial_time,0.35018125913412906,0.33518125913412905,30,train
T000006,EURUSD,up,2025-01-20 13:00:00,2025-01-21 19:00:00,1r_partial_time,0.19042672898812915,0.17542672898812917,30,train
T000007,EURUSD,up,2025-01-24 03:00:00,2025-01-26 22:00:00,1r_partial_trail,0.5377759482280009,0.5227759482280009,19,train
T000008,EURUSD,up,2025-04-09 00:00:00,2025-04-10 06:00:00,1r_partial_time,-0.2896182305143244,-0.3046182305143244,30,train
T000009,EURUSD,up,2025-06-02 05:00:00,2025-06-02 16:00:00,1r_partial_trail,0.45653473003375106,0.44153473003375104,11,train
T000010,EURUSD,up,2025-06-11 12:00:00,2025-06-12 09:00:00,1r_partial_trail,0.7504232037835337,0.7354232037835337,21,train
T000011,EURUSD,down,2026-03-08 21:00:00,2026-03-09 22:00:00,1r_partial_stop,-0.8443897876468067,-0.8593897876468067,25,test
T000012,GBPUSD,down,2024-08-06 09:00:00,2024-08-07 15:00:00,1r_partial_time,-0.0417001054304489,-0.0567001054304489,30,train
T000013,GBPUSD,down,2024-09-11 13:00:00,2024-09-12 18:00:00,1r_partial_stop,-0.5493999570301752,-0.5643999570301752,29,train
T000014,GBPUSD,down,2024-10-01 07:00:00,2024-10-01 18:00:00,1r_partial_trail,0.54562971404579,0.53062971404579,11,train
T000015,GBPUSD,down,2024-11-21 15:00:00,2024-11-22 09:00:00,1r_partial_trail,0.6522790137351065,0.6372790137351065,18,train
T000016,GBPUSD,down,2025-01-02 08:00:00,2025-01-02 12:00:00,1r_partial_trail,0.472694538907778,0.457694538907778,4,train
T000017,GBPUSD,up,2025-02-20 17:00:00,2025-02-23 23:00:00,1r_partial_time,-0.026873858849008985,-0.04187385884900899,30,train
T000018,GBPUSD,up,2025-02-20 15:00:00,2025-02-21 21:00:00,1r_partial_time,-0.06803797468355087,-0.08303797468355087,30,train
T000019,GBPUSD,down,2025-03-26 12:00:00,2025-03-27 12:00:00,1r_partial_stop,-0.5724213890138484,-0.5874213890138484,24,train
T000020,GBPUSD,up,2025-04-28 13:00:00,2025-04-29 19:00:00,1r_partial_time,0.27532339276227963,0.2603233927622796,30,train
T000021,GBPUSD,up,2025-05-06 10:00:00,2025-05-07 16:00:00,1r_partial_time,-0.02022426462326633,-0.03522426462326633,30,train
T000022,GBPUSD,down,2025-05-07 19:00:00,2025-05-09 01:00:00,1r_partial_time,0.5339831381662481,0.5189831381662481,30,train
T000023,GBPUSD,up,2025-05-19 06:00:00,2025-05-19 12:00:00,1r_partial_trail,0.44329834992417294,0.4282983499241729,6,train
T000024,GBPUSD,up,2025-06-02 06:00:00,2025-06-03 12:00:00,1r_partial_time,-0.20545566074688343,-0.22045566074688344,30,train
T000025,GBPUSD,up,2025-07-01 07:00:00,2025-07-02 11:00:00,1r_partial_stop,-0.6137821327658017,-0.6287821327658017,28,train
T000026,GBPUSD,up,2025-09-15 10:00:00,2025-09-16 16:00:00,1r_partial_time,0.37335097196192796,0.35835097196192794,30,validation
T000027,GBPUSD,up,2026-01-22 15:00:00,2026-01-23 21:00:00,1r_partial_time,0.8970839207538802,0.8820839207538802,30,test
T000028,GBPUSD,down,2026-03-27 10:00:00,2026-03-30 13:00:00,1r_partial_trail,0.5984377466864117,0.5834377466864117,27,test
T000029,GBPUSD,down,2026-04-23 19:00:00,2026-04-24 20:00:00,1r_partial_stop,-0.5049379965842369,-0.5199379965842369,25,test
T000030,GBPUSD,up,2026-05-24 21:00:00,2026-05-26 03:00:00,1r_partial_time,0.23482900584098726,0.21982900584098725,30,test
T000031,USDJPY,up,2024-06-17 11:00:00,2024-06-18 17:00:00,1r_partial_time,0.006335529650273001,-0.008664470349726998,30,train
T000032,USDJPY,up,2024-06-18 07:00:00,2024-06-19 13:00:00,1r_partial_time,-0.15304541401313548,-0.1680454140131355,30,train
T000033,USDJPY,up,2024-09-20 09:00:00,2024-09-23 15:00:00,1r_partial_time,-0.2403879555907594,-0.2553879555907594,30,train
T000034,USDJPY,down,2024-09-24 22:00:00,2024-09-25 11:00:00,1r_partial_stop,-0.9095421528394468,-0.9245421528394469,13,train
T000035,USDJPY,up,2024-10-14 07:00:00,2024-10-15 13:00:00,1r_partial_time,-0.11449461674433035,-0.12949461674433035,30,train
T000036,USDJPY,up,2024-10-14 10:00:00,2024-10-15 16:00:00,1r_partial_time,-0.0461501417946308,-0.0611501417946308,30,train
T000037,USDJPY,down,2024-12-03 13:00:00,2024-12-04 07:00:00,1r_partial_stop,-0.9284389863757323,-0.9434389863757323,18,train
T000038,USDJPY,up,2024-12-23 12:00:00,2024-12-24 18:00:00,1r_partial_time,0.1190059502975224,0.1040059502975224,30,train
T000039,USDJPY,down,2025-01-06 12:00:00,2025-01-07 00:00:00,1r_partial_stop,-0.6799336650082934,-0.6949336650082935,12,train
T000040,USDJPY,up,2025-01-06 01:00:00,2025-01-06 12:00:00,1r_partial_stop,-0.47267674620748573,-0.48767674620748575,11,train
T000041,USDJPY,up,2025-01-10 04:00:00,2025-01-10 15:00:00,1r_partial_stop,-0.5114249815318771,-0.5264249815318771,11,train
T000042,USDJPY,up,2025-01-22 15:00:00,2025-01-23 21:00:00,1r_partial_time,-0.21867566945445188,-0.2336756694544519,30,train
T000043,USDJPY,down,2025-01-30 00:00:00,2025-01-31 06:00:00,1r_partial_time,0.018097792715632992,0.0030977927156329924,30,train
T000044,USDJPY,up,2025-02-28 07:00:00,2025-03-03 13:00:00,1r_partial_time,0.3556495090707221,0.3406495090707221,30,train
T000045,USDJPY,down,2025-04-20 22:00:00,2025-04-22 04:00:00,1r_partial_time,1.0194938512879541,1.0044938512879542,30,train
T000046,USDJPY,up,2025-06-17 16:00:00,2025-06-18 22:00:00,1r_partial_time,-0.15562916187498646,-0.17062916187498645,30,train
T000047,USDJPY,down,2025-08-07 06:00:00,2025-08-08 12:00:00,1r_partial_stop,-0.7007102437164175,-0.7157102437164176,30,train
T000048,USDJPY,up,2025-08-08 12:00:00,2025-08-11 18:00:00,1r_partial_time,0.19751215849674414,0.18251215849674413,30,train
T000049,USDJPY,up,2025-08-08 09:00:00,2025-08-11 15:00:00,1r_partial_time,0.1936291933245329,0.17862919332453292,30,train
T000050,USDJPY,up,2025-08-27 09:00:00,2025-08-28 10:00:00,1r_partial_stop,-0.7079646017699127,-0.7229646017699127,25,validation
T000051,USDJPY,up,2025-09-02 01:00:00,2025-09-02 07:00:00,1r_partial_trail,0.5383358863479274,0.5233358863479274,6,validation
T000052,USDJPY,down,2025-09-05 12:00:00,2025-09-08 18:00:00,1r_partial_time,-0.10930519912555933,-0.12430519912555933,30,validation
T000053,USDJPY,down,2025-09-16 02:00:00,2025-09-17 01:00:00,1r_partial_trail,0.4420719275831094,0.4270719275831094,23,validation
T000054,USDJPY,up,2025-10-21 04:00:00,2025-10-21 13:00:00,1r_partial_trail,0.4962865388688782,0.4812865388688782,9,validation
T000055,USDJPY,up,2025-10-21 09:00:00,2025-10-22 15:00:00,1r_partial_time,-0.0032939812374798757,-0.018293981237479877,30,validation
T000056,USDJPY,up,2026-01-09 00:00:00,2026-01-09 13:00:00,1r_partial_trail,0.36974051285970017,0.35474051285970015,13,test
T000057,USDJPY,up,2026-01-09 05:00:00,2026-01-12 11:00:00,1r_partial_time,0.32915639376761574,0.3141563937676157,30,test
T000058,USDJPY,up,2026-02-06 21:00:00,2026-02-09 01:00:00,1r_partial_stop,-0.46616636988044013,-0.48116636988044015,4,test
T000059,USDJPY,up,2026-03-08 22:00:00,2026-03-10 04:00:00,1r_partial_time,-0.34110074473663893,-0.35610074473663894,30,test
T000060,USDJPY,up,2026-03-25 18:00:00,2026-03-27 00:00:00,1r_partial_time,0.09158715521512731,0.07658715521512731,30,test
T000061,AUDUSD,down,2024-06-14 06:00:00,2024-06-17 12:00:00,1r_partial_time,0.45313113615080247,0.43813113615080246,30,train
T000062,AUDUSD,down,2024-09-06 14:00:00,2024-09-09 20:00:00,1r_partial_time,0.6665671418974476,0.6515671418974476,30,train
T000063,AUDUSD,up,2024-09-12 16:00:00,2024-09-15 22:00:00,1r_partial_time,0.05667327854915451,0.04167327854915451,30,train
T000064,AUDUSD,down,2024-10-31 13:00:00,2024-11-01 19:00:00,1r_partial_time,-0.11300642914954459,-0.12800642914954458,30,train
T000065,AUDUSD,down,2024-11-25 23:00:00,2024-11-27 05:00:00,1r_partial_time,-0.14079930683417655,-0.15579930683417653,30,train
T000066,AUDUSD,down,2024-12-06 11:00:00,2024-12-06 21:00:00,1r_partial_trail,0.48903471172280744,0.4740347117228074,10,train
T000067,AUDUSD,down,2024-12-31 15:00:00,2025-01-02 21:00:00,1r_partial_time,-0.18412636883419417,-0.19912636883419416,30,train
T000068,AUDUSD,down,2025-01-17 12:00:00,2025-01-20 13:00:00,1r_partial_stop,-0.856856468457977,-0.871856468457977,25,train
T000069,AUDUSD,up,2025-01-20 13:00:00,2025-01-21 19:00:00,1r_partial_time,-0.0015961437167907155,-0.016596143716790714,30,train
T000070,AUDUSD,up,2025-01-24 02:00:00,2025-01-27 08:00:00,1r_partial_time,-0.38147397745979855,-0.39647397745979857,30,train
T000071,AUDUSD,up,2025-01-23 16:00:00,2025-01-24 02:00:00,1r_partial_trail,0.38178867996564114,0.36678867996564113,10,train
T000072,AUDUSD,up,2025-02-20 08:00:00,2025-02-21 14:00:00,1r_partial_time,0.19769047320194674,0.18269047320194676,30,train
T000073,AUDUSD,down,2025-03-10 17:00:00,2025-03-11 23:00:00,1r_partial_time,-0.1383983964875501,-0.1533983964875501,30,train
T000074,AUDUSD,down,2025-03-28 03:00:00,2025-03-31 09:00:00,1r_partial_time,0.517285286814792,0.502285286814792,30,train
T000075,AUDUSD,up,2025-04-28 18:00:00,2025-04-30 00:00:00,1r_partial_time,-0.6567991159670669,-0.6717991159670669,30,train
T000076,AUDUSD,down,2025-06-12 01:00:00,2025-06-12 12:00:00,1r_partial_stop,-0.6238255136933548,-0.6388255136933548,11,train
T000077,AUDUSD,down,2025-06-20 20:00:00,2025-06-23 13:00:00,1r_partial_trail,0.7628525332754125,0.7478525332754125,17,train
T000078,AUDUSD,up,2025-07-22 14:00:00,2025-07-23 13:00:00,1r_partial_trail,0.5641280268887003,0.5491280268887003,23,train
T000079,AUDUSD,up,2025-08-06 02:00:00,2025-08-07 08:00:00,1r_partial_time,0.6270728885460835,0.6120728885460834,30,train
T000080,AUDUSD,up,2025-12-10 19:00:00,2025-12-12 01:00:00,1r_partial_time,0.0,-0.015,30,validation
T000081,AUDUSD,down,2026-02-24 12:00:00,2026-02-25 01:00:00,1r_partial_stop,-0.5680123826699427,-0.5830123826699427,13,test
T000082,AUDUSD,up,2026-02-25 02:00:00,2026-02-26 08:00:00,1r_partial_time,0.2508985834096841,0.23589858340968406,30,test
