symbol,timestamp,squeeze_score,bb_width,sr_range,adx,anchor_range_pct,h4_trend_bias,d1_trend_bias,conditions
UKOIL,2026-02-25 08:00:00,3,0.013172798232740894,1.9447576099210762,11.070704825473676,1.9447576099210762,weak_bearish,strong_bullish,BB;ADX<20;ADX<13
UKOIL,2026-02-25 14:00:00,3,0.011293116572963573,1.6183986371379906,10.57349404643946,1.575809199318568,weak_bearish,strong_bullish,BB;ADX<20;ADX<13
UKOIL,2026-02-25 20:00:00,3,0.011960155864427354,1.8377155781735894,10.65633081965042,1.8377155781735894,weak_bearish,strong_bullish,BB;ADX<20;ADX<13
UKOIL,2026-02-26 04:00:00,4,0.0098955981023574,1.5521377169465138,9.006729202235901,1.5521377169465138,weak_bearish,strong_bullish,BB;SR;ADX<20;ADX<13
UKOIL,2026-03-06 05:00:00,2,0.03432043446122293,5.5555555555555545,11.387685222482308,5.5555555555555545,strong_bullish,strong_bullish,ADX<20;ADX<13
UKOIL,2026-03-17 21:00:00,2,0.03125030444600607,3.941648149937216,11.883830385848256,3.941648149937216,weak_bullish,strong_bullish,ADX<20;ADX<13
UKOIL,2026-04-21 11:00:00,2,0.017792050177724585,2.6558891454965368,11.675072163479678,3.663657358807484,weak_bearish,strong_bullish,ADX<20;ADX<13
UKOIL,2026-05-19 14:00:00,2,0.026092394045824755,4.2382071209108965,11.810839105233676,4.2382071209108965,weak_bullish,weak_bullish,ADX<20;ADX<13
UKOIL,2026-05-19 20:00:00,2,0.02011789028046509,2.2891131939437694,10.73821449000379,2.5144196106705174,weak_bullish,weak_bullish,ADX<20;ADX<13
UKOIL,2026-05-20 04:00:00,2,0.015388761459630773,2.002706359945872,9.168733424795455,2.002706359945872,weak_bullish,weak_bullish,ADX<20;ADX<13
ETHUSD,2024-06-22 22:00:00,4,0.007995332745751569,1.0525984774200234,11.367482921823536,1.0525984774200234,weak_bearish,neutral,BB;SR;ADX<20;ADX<13
ETHUSD,2024-06-23 04:00:00,4,0.009441262109587399,1.1156599801141258,9.89406226626005,1.2370264641612772,weak_bearish,neutral,BB;SR;ADX<20;ADX<13
ETHUSD,2024-06-23 10:00:00,4,0.008711196188799576,1.0252662051965542,9.066007793032805,1.0252662051965542,weak_bearish,neutral,BB;SR;ADX<20;ADX<13
ETHUSD,2024-06-26 14:00:00,3,0.015516918780121274,1.8648854486778617,11.525969407399204,1.8648854486778617,strong_bearish,neutral,SR;ADX<20;ADX<13
ETHUSD,2024-06-26 23:00:00,2,0.01565914810869733,2.7163742863762548,11.977224565374117,2.7163742863762548,strong_bearish,neutral,ADX<20;ADX<13
ETHUSD,2024-06-27 05:00:00,2,0.014347360538056518,2.7188535921868344,9.59969738419355,2.7188535921868344,strong_bearish,neutral,ADX<20;ADX<13
ETHUSD,2024-06-27 11:00:00,2,0.015870617852123153,2.6920495490191545,11.17271070176204,2.6920495490191545,strong_bearish,neutral,ADX<20;ADX<13
ETHUSD,2024-07-11 06:00:00,3,0.014034721266974621,3.0605569395075216,11.735835828555661,3.0605569395075216,weak_bullish,strong_bearish,BB;ADX<20;ADX<13
ETHUSD,2024-07-13 03:00:00,2,0.034507443595020997,3.5662537826332255,11.711990562891861,3.5662537826332255,weak_bullish,strong_bearish,ADX<20;ADX<13
ETHUSD,2024-07-13 09:00:00,2,0.016143957198577093,2.5591024020227637,11.415671238825295,2.6564475347661243,weak_bullish,strong_bearish,ADX<20;ADX<13
ETHUSD,2024-08-07 07:00:00,2,0.04051625014572007,5.575494433268947,11.698017322006285,5.575494433268947,strong_bearish,strong_bearish,ADX<20;ADX<13
ETHUSD,2024-08-07 13:00:00,2,0.03449397946369624,5.09325095212409,11.446009623573591,5.09325095212409,strong_bearish,strong_bearish,ADX<20;ADX<13
ETHUSD,2024-08-17 23:00:00,4,0.010570682709939314,1.3863000486085426,11.887396378288498,1.4743312499282348,weak_bearish,strong_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2024-08-18 05:00:00,4,0.012042836191596348,1.7169064927975215,11.235913320184412,1.7169064927975215,weak_bearish,strong_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2024-09-25 09:00:00,2,0.023774595067098798,3.116909894842956,11.854597103449857,3.116909894842956,strong_bullish,strong_bullish,ADX<20;ADX<13
ETHUSD,2024-10-06 07:00:00,4,0.013314181463421478,1.4178906754541392,11.974791643434822,1.4178906754541392,strong_bearish,weak_bullish,BB;SR;ADX<20;ADX<13
ETHUSD,2024-10-09 13:00:00,4,0.013603169283782296,2.082087859984745,11.952574516135767,2.0202436661238123,weak_bullish,weak_bullish,BB;SR;ADX<20;ADX<13
ETHUSD,2024-11-19 11:00:00,2,0.0299184204539562,4.288163568202463,11.70237403029774,4.549816395204531,weak_bullish,strong_bullish,ADX<20;ADX<13
ETHUSD,2024-11-19 18:00:00,2,0.03402612554030535,4.737731579466651,11.635400120533948,4.737731579466651,weak_bearish,strong_bullish,ADX<20;ADX<13
ETHUSD,2024-11-20 02:00:00,2,0.019649889148620665,2.6176382970456094,11.877517722747593,2.6176382970456094,weak_bearish,strong_bullish,ADX<20;ADX<13
ETHUSD,2024-11-20 08:00:00,4,0.01780269644063122,2.5037295037359075,10.625789552525822,2.5879234507353415,weak_bearish,strong_bullish,BB;SR;ADX<20;ADX<13
ETHUSD,2024-11-20 14:00:00,3,0.013332722137454109,2.924055469399686,10.928534158045158,2.511149426394522,weak_bearish,strong_bullish,BB;ADX<20;ADX<13
ETHUSD,2024-11-20 20:00:00,2,0.028061178517568234,4.209817156916985,10.885548235876204,4.209817156916985,weak_bearish,strong_bullish,ADX<20;ADX<13
ETHUSD,2024-11-21 02:00:00,2,0.03157155660434296,4.231134081318895,9.471151225087752,4.231134081318895,weak_bearish,strong_bullish,ADX<20;ADX<13
ETHUSD,2024-11-29 21:00:00,2,0.022612494896453717,3.1414808008242185,11.754482486953005,3.1414808008242185,strong_bullish,strong_bullish,ADX<20;ADX<13
ETHUSD,2024-12-08 02:00:00,4,0.00960058459220151,1.3315958891604052,11.986404068706817,1.3315958891604052,weak_bullish,strong_bullish,BB;SR;ADX<20;ADX<13
ETHUSD,2024-12-13 19:00:00,2,0.019957495349642217,2.9262200245703425,11.611919681990848,2.9262200245703425,weak_bullish,strong_bullish,ADX<20;ADX<13
ETHUSD,2024-12-14 01:00:00,4,0.018358255495529285,2.47655760023252,10.308978719781214,2.47655760023252,weak_bullish,strong_bullish,BB;SR;ADX<20;ADX<13
ETHUSD,2024-12-24 12:00:00,2,0.04173824495573045,4.972721976023594,11.957749236350777,5.76310787031315,strong_bullish,strong_bearish,ADX<20;ADX<13
ETHUSD,2024-12-26 03:00:00,3,0.01676465997049017,3.076771476682207,11.79063439371509,3.076771476682207,weak_bullish,strong_bearish,BB;ADX<20;ADX<13
ETHUSD,2025-01-12 03:00:00,2,0.022453225694196405,3.0712792731305636,11.924507524927503,3.0712792731305636,strong_bearish,weak_bearish,ADX<20;ADX<13
ETHUSD,2025-02-05 07:00:00,2,0.07018476365955456,8.594744111686719,11.637429198203902,8.594744111686719,strong_bearish,strong_bearish,ADX<20;ADX<13
ETHUSD,2025-02-05 17:00:00,2,0.04745724277826882,7.063715450805168,11.571690582051774,7.063715450805168,strong_bearish,strong_bearish,ADX<20;ADX<13
ETHUSD,2025-02-05 23:00:00,3,0.03427787362037377,4.208524001794534,8.97234652892467,4.208524001794534,strong_bearish,strong_bearish,ADX<20;ADX<13;ADX<9
ETHUSD,2025-02-06 05:00:00,2,0.038497897088236324,4.727552779583421,10.883107081481162,4.097659893169045,strong_bearish,strong_bearish,ADX<20;ADX<13
ETHUSD,2025-02-19 05:00:00,2,0.040088228744949564,4.727436641545566,11.81953324912859,4.727436641545566,weak_bearish,strong_bearish,ADX<20;ADX<13
ETHUSD,2025-02-19 19:00:00,2,0.027056476171179365,2.9815548814242367,11.523539038453906,3.09706752876745,weak_bullish,strong_bearish,ADX<20;ADX<13
ETHUSD,2025-02-20 01:00:00,4,0.015943225471364713,2.162432699986392,10.349358202786748,2.6662397738940453,weak_bullish,strong_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-03-02 05:00:00,2,0.04129700798961387,4.146662415061457,11.446636774487786,4.314181648335359,strong_bearish,strong_bearish,ADX<20;ADX<13
ETHUSD,2025-03-02 11:00:00,2,0.02132095482474424,4.083439533167872,11.537383404768693,4.56010910635634,strong_bearish,strong_bearish,ADX<20;ADX<13
ETHUSD,2025-03-13 05:00:00,2,0.03967681383074122,6.1910298380313105,11.64985060729314,6.724674642763379,strong_bearish,strong_bearish,ADX<20;ADX<13
ETHUSD,2025-03-13 11:00:00,2,0.030531026490674767,3.2972300949290356,9.417481727382556,4.550483073973012,strong_bearish,strong_bearish,ADX<20;ADX<13
ETHUSD,2025-03-13 17:00:00,2,0.04303415551906805,5.434770697496031,9.710343274868562,3.8178729932606474,strong_bearish,strong_bearish,ADX<20;ADX<13
ETHUSD,2025-03-13 23:00:00,2,0.040929411117638696,5.326095127635129,11.685141426882945,5.326095127635129,strong_bearish,strong_bearish,ADX<20;ADX<13
ETHUSD,2025-03-14 05:00:00,2,0.044343854883986664,5.238143017833665,11.199470020318724,5.238143017833665,strong_bearish,strong_bearish,ADX<20;ADX<13
ETHUSD,2025-03-25 23:00:00,4,0.016265135507489432,2.263823852713441,11.825380243587556,2.263823852713441,weak_bullish,strong_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-03-26 05:00:00,4,0.016139537064029142,1.9951409135082687,11.857405476394856,1.9951409135082687,weak_bullish,strong_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-03-26 11:00:00,4,0.015470758443426753,1.9858773457148469,9.233824476573929,1.9858773457148469,weak_bullish,strong_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-04-03 09:00:00,2,0.0848627401661948,9.5938777765499,11.861122850333908,9.5938777765499,neutral,strong_bearish,ADX<20;ADX<13
ETHUSD,2025-04-05 06:00:00,2,0.025766961651309667,3.8514945148566277,11.208730882400667,4.067249019423437,weak_bearish,strong_bearish,ADX<20;ADX<13
ETHUSD,2025-04-05 12:00:00,4,0.01386158474910108,2.293532005879985,10.172487062510767,2.551338589692188,weak_bearish,strong_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-04-15 03:00:00,2,0.04612552287645848,5.114886335859206,11.736893641882958,5.114886335859206,weak_bullish,strong_bearish,ADX<20;ADX<13
ETHUSD,2025-04-15 09:00:00,2,0.028017038043441078,5.001578551132907,10.454668635841427,5.001578551132907,weak_bullish,strong_bearish,ADX<20;ADX<13
ETHUSD,2025-04-15 15:00:00,3,0.01991638714597767,3.6488238562696735,9.278428920729983,3.6488238562696735,weak_bullish,strong_bearish,BB;ADX<20;ADX<13
ETHUSD,2025-04-15 21:00:00,2,0.03661999298897326,4.632616767027536,11.404372477566817,4.632616767027536,weak_bullish,strong_bearish,ADX<20;ADX<13
ETHUSD,2025-04-18 16:00:00,4,0.010202544898069436,1.4711351187812345,11.775213361267129,1.4711351187812345,weak_bearish,strong_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-04-19 01:00:00,4,0.011294703639010313,1.5424213056775697,11.697337737477625,1.683385145935333,weak_bearish,strong_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-05-04 00:00:00,4,0.014032844047240029,2.0767747628021542,11.660601479349852,2.0767747628021542,weak_bullish,weak_bullish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-05-04 06:00:00,4,0.014024896469792093,2.1184327500596245,11.642090002731123,2.1184327500596245,weak_bullish,weak_bullish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-05-04 12:00:00,4,0.014465372790844104,2.136242880101451,9.776312818891173,2.136242880101451,weak_bullish,weak_bullish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-05-04 18:00:00,4,0.013263015927747274,1.7050746792026852,10.769753903690349,1.7050746792026852,weak_bullish,weak_bullish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-05-16 14:00:00,2,0.04645856798775586,5.317885074551783,11.73775148884513,5.317885074551783,strong_bullish,strong_bullish,ADX<20;ADX<13
ETHUSD,2025-06-19 04:00:00,2,0.024955249605696703,3.1837795643749494,11.26037602219338,3.2234034544107297,strong_bearish,weak_bearish,ADX<20;ADX<13
ETHUSD,2025-06-19 10:00:00,2,0.02521608656888249,3.144812694309704,10.840561786088648,3.144812694309704,strong_bearish,weak_bearish,ADX<20;ADX<13
ETHUSD,2025-06-19 18:00:00,3,0.02231570028792546,2.4812894877672833,11.876319106438265,2.4812894877672833,strong_bearish,weak_bearish,SR;ADX<20;ADX<13
ETHUSD,2025-06-20 00:00:00,3,0.02242598510773824,2.3586680555940704,11.316403020275187,2.3586680555940704,strong_bearish,weak_bearish,SR;ADX<20;ADX<13
ETHUSD,2025-06-20 06:00:00,4,0.01911635494004352,2.1242154209945787,9.697439241743302,2.3626639581663738,strong_bearish,weak_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-06-29 04:00:00,4,0.00932279708684872,1.1524720525527257,11.708449598187308,1.1524720525527257,weak_bullish,weak_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-07-01 03:00:00,2,0.030747577529008464,3.501774833584189,11.609460709934723,3.501774833584189,weak_bullish,weak_bearish,ADX<20;ADX<13
ETHUSD,2025-07-19 22:00:00,4,0.01763922564846427,2.281654779844501,11.501351411528006,2.281654779844501,strong_bullish,strong_bullish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-09-10 04:00:00,3,0.02239749552890859,2.1181809955381063,11.966357108751737,2.1181809955381063,weak_bullish,weak_bullish,SR;ADX<20;ADX<13
ETHUSD,2025-09-10 10:00:00,4,0.014541234874448587,1.3362869305634872,10.565753730531098,1.9608432550923003,weak_bullish,weak_bullish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-09-28 00:00:00,4,0.010924486390651815,1.6347403486582943,11.55901681956709,1.6347403486582943,strong_bearish,weak_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-09-28 06:00:00,4,0.009274767281592173,1.438207745002089,9.311035032298753,1.438207745002089,strong_bearish,weak_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-09-28 12:00:00,4,0.01043244806569434,1.70089318260091,11.135312819151265,1.3142579897483793,strong_bearish,weak_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-10-04 13:00:00,4,0.014670133166611475,2.077597719308771,11.269460996211132,2.077597719308771,strong_bullish,weak_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-10-04 20:00:00,4,0.013831353994899561,1.7474821285315523,11.574428814233437,1.7474821285315523,strong_bullish,weak_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-10-05 02:00:00,4,0.018034087425414572,2.402065006365197,11.205023346932245,1.7193728466614002,strong_bullish,weak_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-10-19 07:00:00,4,0.011952566559250428,1.8486314056390236,11.928610573488392,1.8486314056390236,weak_bearish,weak_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-11-01 21:00:00,4,0.012073386152009332,1.8783412427741217,11.881054057953166,1.8783412427741217,strong_bearish,weak_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-11-02 03:00:00,4,0.007841914513513668,1.3222164339613878,9.141932154202374,1.3789528520365744,strong_bearish,weak_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-11-26 06:00:00,2,0.033616521969821046,4.305392781316341,11.627869911242767,4.305392781316341,weak_bullish,strong_bearish,ADX<20;ADX<13
ETHUSD,2025-11-26 14:00:00,2,0.02841717004670134,3.8416839730982413,11.922933157826384,3.8416839730982413,weak_bullish,strong_bearish,ADX<20;ADX<13
ETHUSD,2025-11-29 01:00:00,2,0.025787005851493107,3.2347160817336893,11.985677597622187,3.2347160817336893,weak_bullish,strong_bearish,ADX<20;ADX<13
ETHUSD,2025-11-29 07:00:00,2,0.024193393940386033,3.4731722905161724,11.376142671569273,3.4731722905161724,weak_bullish,strong_bearish,ADX<20;ADX<13
ETHUSD,2025-12-07 04:00:00,4,0.011037802098377335,1.8116691454818206,11.628209710541766,1.8159373040340647,weak_bearish,strong_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-12-07 12:00:00,4,0.00964295568050605,1.174532975505401,11.588190507308841,1.3907389059126867,weak_bearish,strong_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-12-08 19:00:00,2,0.03009166095802153,4.447224494378414,11.852315785516552,4.942821857607986,weak_bearish,strong_bearish,ADX<20;ADX<13
ETHUSD,2025-12-09 01:00:00,3,0.02322169688947727,3.2555009627087252,8.94313898867843,3.2555009627087252,neutral,strong_bullish,ADX<20;ADX<13;ADX<9
ETHUSD,2025-12-09 07:00:00,4,0.019372901950571387,3.1920415224913534,6.997546209172276,3.1920415224913534,weak_bullish,strong_bullish,BB;ADX<20;ADX<13;ADX<9
ETHUSD,2025-12-09 13:00:00,5,0.017626962966330265,2.396287631535879,6.921811048471768,2.396287631535879,weak_bullish,strong_bullish,BB;SR;ADX<20;ADX<13;ADX<9
ETHUSD,2025-12-12 12:00:00,2,0.02857101228213842,3.2495433698534777,11.731632835354235,3.649653022691368,weak_bullish,strong_bearish,ADX<20;ADX<13
ETHUSD,2025-12-18 09:00:00,2,0.057055665491404235,8.40023579609251,11.91970036069241,8.40023579609251,strong_bearish,weak_bearish,ADX<20;ADX<13
ETHUSD,2025-12-28 13:00:00,4,0.00807782055433013,1.213099568161086,11.703434125047744,1.3850858909913248,neutral,weak_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2025-12-31 06:00:00,4,0.011491169705611374,2.1299946472396245,11.98430493799935,2.1299946472396245,weak_bullish,weak_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2026-01-10 14:00:00,4,0.009142588156598148,1.2229026927189586,11.909241590830684,1.7329315317066853,weak_bearish,weak_bullish,BB;SR;ADX<20;ADX<13
ETHUSD,2026-01-10 20:00:00,5,0.006884809526091882,0.8265239948119255,8.743293276577079,0.8265239948119255,weak_bearish,weak_bullish,BB;SR;ADX<20;ADX<13;ADX<9
ETHUSD,2026-01-11 02:00:00,4,0.0063914784881354625,0.8144409384536595,10.739523392442111,0.8144409384536595,weak_bearish,weak_bullish,BB;SR;ADX<20;ADX<13
ETHUSD,2026-01-11 08:00:00,4,0.006567480426687809,0.9527037933817518,9.448531155972761,0.8012913640032336,weak_bearish,weak_bullish,BB;SR;ADX<20;ADX<13
ETHUSD,2026-01-24 05:00:00,2,0.024532737522027857,4.282138024357252,11.399471125466333,4.282138024357252,strong_bearish,weak_bearish,ADX<20;ADX<13
ETHUSD,2026-01-24 11:00:00,4,0.015390625989337917,2.995479033000367,7.915647856489236,4.051612117274426,strong_bearish,weak_bearish,BB;ADX<20;ADX<13;ADX<9
ETHUSD,2026-01-24 17:00:00,5,0.005333182204419499,0.8907925518248541,8.209016924262302,1.0662465686738505,strong_bearish,weak_bearish,BB;SR;ADX<20;ADX<13;ADX<9
ETHUSD,2026-01-24 23:00:00,4,0.005541512652009852,0.8235298109647882,9.253853271774563,0.8941083856168976,strong_bearish,weak_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2026-02-13 11:00:00,2,0.03470548575699605,3.6251538787665196,11.276752905368888,4.4822777633050865,weak_bearish,strong_bearish,ADX<20;ADX<13
ETHUSD,2026-02-19 04:00:00,2,0.0396140119126796,4.760452718189537,11.970500256148421,5.580712212921879,weak_bearish,strong_bearish,ADX<20;ADX<13
ETHUSD,2026-02-19 10:00:00,2,0.028357076528070683,4.157535821009889,10.001206533572162,4.157535821009889,neutral,strong_bearish,ADX<20;ADX<13
ETHUSD,2026-02-20 10:00:00,2,0.026891115975896916,3.433412756035948,11.610864145094347,3.3398439497284937,weak_bearish,strong_bearish,ADX<20;ADX<13
ETHUSD,2026-02-20 18:00:00,2,0.02165815474419819,2.9581752516221886,11.534518871939877,2.917145766111667,weak_bearish,strong_bearish,ADX<20;ADX<13
ETHUSD,2026-02-21 00:00:00,3,0.022425673864518585,2.9780420393468754,7.976076275250749,2.9780420393468754,weak_bearish,strong_bearish,ADX<20;ADX<13;ADX<9
ETHUSD,2026-02-21 06:00:00,3,0.02212335330600555,2.9807932789236524,8.183287396245117,2.9807932789236524,weak_bearish,strong_bearish,ADX<20;ADX<13;ADX<9
ETHUSD,2026-02-21 12:00:00,4,0.01128007108528028,2.4769103722205106,10.904178819767836,2.4769103722205106,weak_bearish,strong_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2026-02-22 03:00:00,4,0.014454061923386328,1.696247066040081,11.747305406251462,1.806761668669104,neutral,strong_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2026-02-22 09:00:00,5,0.013572232477843818,1.4232585476581299,8.733161769383196,1.4232585476581299,weak_bullish,strong_bearish,BB;SR;ADX<20;ADX<13;ADX<9
ETHUSD,2026-03-02 13:00:00,2,0.03561930500802235,4.654024056606227,11.891410768967614,4.654024056606227,weak_bearish,strong_bearish,ADX<20;ADX<13
ETHUSD,2026-03-04 03:00:00,2,0.02809352467340995,4.326351506492842,11.943238351734205,4.326351506492842,weak_bullish,strong_bullish,ADX<20;ADX<13
ETHUSD,2026-03-06 07:00:00,2,0.036510058936929296,4.227232987789061,11.463906419710476,5.015515866534719,weak_bullish,strong_bearish,ADX<20;ADX<13
ETHUSD,2026-04-03 09:00:00,4,0.010985473330207045,2.1105503251480044,11.787949055991172,2.8535378045229525,weak_bullish,neutral,BB;SR;ADX<20;ADX<13
ETHUSD,2026-04-03 23:00:00,4,0.010170947757589316,1.84934442517875,11.991015973457378,1.84934442517875,neutral,neutral,BB;SR;ADX<20;ADX<13
ETHUSD,2026-04-04 05:00:00,4,0.007250348906463018,1.8495245888862926,9.100144285311615,1.8495245888862926,weak_bearish,weak_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2026-04-04 11:00:00,5,0.004580745954969854,0.808311272968382,8.879402203309578,0.808311272968382,weak_bearish,weak_bearish,BB;SR;ADX<20;ADX<13;ADX<9
ETHUSD,2026-04-04 17:00:00,5,0.0043136331954211436,0.855997821096462,8.542440677845088,0.855997821096462,weak_bearish,weak_bearish,BB;SR;ADX<20;ADX<13;ADX<9
ETHUSD,2026-04-17 01:00:00,2,0.02326655629385689,3.4072710144306817,11.801051614499483,3.4072710144306817,strong_bullish,weak_bullish,ADX<20;ADX<13
ETHUSD,2026-04-17 07:00:00,2,0.02317333661276722,3.4093294885362937,10.174718472302592,3.4093294885362937,strong_bullish,weak_bullish,ADX<20;ADX<13
ETHUSD,2026-04-21 22:00:00,4,0.013808213202057436,2.333559738523639,11.257391220463383,2.333559738523639,weak_bearish,weak_bullish,BB;SR;ADX<20;ADX<13
ETHUSD,2026-04-25 07:00:00,4,0.006486515238691738,1.3382662113683557,11.89523520789534,1.3563975600385108,neutral,weak_bullish,BB;SR;ADX<20;ADX<13
ETHUSD,2026-04-25 13:00:00,4,0.005579878263396517,0.8967583717596662,10.591739086486502,0.8967583717596662,weak_bearish,weak_bullish,BB;SR;ADX<20;ADX<13
ETHUSD,2026-05-06 06:00:00,4,0.014071534350189138,1.921859570050387,11.456624190651889,1.921859570050387,strong_bullish,strong_bullish,BB;SR;ADX<20;ADX<13
ETHUSD,2026-05-22 00:00:00,4,0.016798197305726147,2.2879981191959495,11.770718707499983,2.2879981191959495,strong_bearish,weak_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2026-05-22 06:00:00,4,0.015602559996627165,2.2922771083202145,11.18388889072848,2.2922771083202145,strong_bearish,weak_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2026-05-22 13:00:00,4,0.01085971949891631,1.3863881040472865,11.968382998634004,1.6444847704161991,strong_bearish,weak_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2026-05-30 22:00:00,4,0.010965556325873432,1.4688264240240037,11.587584760704079,1.4688264240240037,weak_bearish,strong_bearish,BB;SR;ADX<20;ADX<13
ETHUSD,2026-05-31 07:00:00,4,0.007621425514198451,1.0036573114059602,11.76716041852161,1.0952138215687284,weak_bearish,strong_bearish,BB;SR;ADX<20;ADX<13
